UniqueID,Gene.Name,U1-WT-500-BIO2197294_vs_DMSO_logFC,P.Value.x,Adj.P.Value.x,U1-WT-500-BIO2197294_vs_WT-500_logFC,P.Value.y,Adj.P.Value.y,U1-WT-500-Branaplam_vs_DMSO_logFC,P.Value.x.1,Adj.P.Value.x.1,U1-WT-500-Branaplam_vs_WT-500_logFC,P.Value.y.1,Adj.P.Value.y.1
ENSG00000189334.9,S100A14,3.17305996688688,0.00192422066680501,0.0157145808737851,0.21543290429349,0.181947016015594,0.538847675923922,NA,NA,NA,NA,NA,NA
ENSG00000256625.1,AC092747.2,3.16350497624312,4.88158630755496e-06,8.70576493844742e-05,2.74838069846319,1.43124732318153e-05,0.00022981393718454,NA,NA,NA,NA,NA,NA
ENSG00000276148.1,AC084824.6,3.15432592873791,3.32193242676721e-10,1.63748842091595e-08,2.52512669164164,3.64633355230368e-08,1.16270658583062e-06,NA,NA,NA,NA,NA,NA
ENSG00000095370.20,SH2D3C,3.10604418325461,7.39511489436663e-12,5.45068957434941e-10,2.64532158122777,3.59493085639756e-09,1.48497849653703e-07,NA,NA,NA,NA,NA,NA
ENSG00000124657.1,OR2B6,3.10376933585851,0.00208530549761035,0.0168417431564694,0.157389146037969,0.335264658412264,0.812829213426475,NA,NA,NA,NA,NA,NA
ENSG00000147576.17,ADHFE1,3.1020601268801,4.27582542054832e-12,3.21236851932834e-10,2.6438383463015,1.01695584178267e-09,4.82327627816922e-08,0.0478603281852201,0.00646415196533405,0.613170986425973,NA,NA,NA
ENSG00000242288.9,AC022400.3,3.09675451546303,1.68625861394935e-15,2.75520507097389e-13,2.57172551266246,2.81883057063751e-11,2.1002613519047e-09,NA,NA,NA,NA,NA,NA
ENSG00000234585.6,CCT6P3,3.06433123082126,3.97782509999463e-28,1.54903139102291e-24,2.53267552199004,1.26801801480574e-19,2.20205959248111e-16,0.779529966683681,0.00434092196564257,0.492465599479129,NA,NA,NA
ENSG00000286393.1,Z97192.4,3.02876710943658,0.000997605633183305,0.00909444230172764,1.9568888170638,0.00536816928066479,0.0345275754074895,NA,NA,NA,NA,NA,NA
ENSG00000277149.5,TYW1B,3.01109895118181,1.3491362300385e-26,4.50322400212138e-23,2.69640586077219,1.69615258355599e-21,4.786542590795e-18,NA,NA,NA,NA,NA,NA
ENSG00000176907.5,TCIM,2.99543172802119,2.04829748218559e-05,0.000307178887492082,1.99030792041931,0.00050132778611303,0.00489955675293842,NA,NA,NA,NA,NA,NA
ENSG00000243289.1,AGAP13P,2.97279207433846,0.00319613810728144,0.0239045348516744,1.13829837420974,0.0203184681827766,0.102322047221585,NA,NA,NA,NA,NA,NA
ENSG00000248596.8,AC139491.2,2.95079227312398,0.00289768973219248,0.0219962704979458,0.194474535262695,0.130302504020422,0.426025971146277,NA,NA,NA,NA,NA,NA
ENSG00000177606.7,JUN,2.93175243274472,2.56303876000888e-29,1.19770801255215e-25,2.71760460373692,2.91069184238546e-25,1.64279447584235e-21,NA,NA,NA,NA,NA,NA
ENSG00000228409.6,CCT6P1,2.90353359663411,3.30385619814118e-25,7.01769091541534e-22,2.47879734397328,1.04737227974785e-18,1.18227382937937e-15,NA,NA,NA,NA,NA,NA
ENSG00000286339.1,Z99496.2,2.8154331462202,0.000477057192425809,0.00487169637282737,NA,NA,NA,3.03861802091699,0.000203721806664744,0.0707572847271271,NA,NA,NA
ENSG00000184545.11,DUSP8,2.81371522074662,5.0187985201463e-25,9.69506991930044e-22,2.10948712599748,1.66593843102592e-14,3.35805589453939e-12,0.754483428832855,0.00474109281936378,0.51707686710124,NA,NA,NA
ENSG00000234424.2,AL353743.4,2.81092519891964,3.69601081475252e-16,7.19644105722439e-14,1.94776357922996,4.02267467783145e-09,1.63632258606708e-07,NA,NA,NA,NA,NA,NA
ENSG00000272657.1,AP000317.2,2.80738902079461,0.00327836391690334,0.0243892766465498,0.280932045844748,0.100010809836067,0.34978219099288,NA,NA,NA,NA,NA,NA
ENSG00000272800.3,AC021851.1,2.79142409464913,6.65461150516658e-17,1.67188169697008e-14,2.73926263503806,2.3462582498085e-16,1.0386103185819e-13,NA,NA,NA,NA,NA,NA
ENSG00000233924.1,RPSAP13,2.78925131327879,0.000355387144771947,0.00375899530900704,1.2257747316043,0.0132007321251608,0.0721422726840063,NA,NA,NA,NA,NA,NA
ENSG00000270276.2,H4C15,2.78867369701117,4.86423061882145e-09,1.83015697920714e-07,3.39295504163994,1.48898190609812e-12,1.63976856156445e-10,-0.894085859486587,0.0122278889725932,0.89043967058434,NA,NA,NA
ENSG00000261915.6,AC026954.2,2.78311925344741,2.20771469361275e-07,5.50514982030543e-06,1.19839951694416,0.00590647792226657,0.0372471077019804,NA,NA,NA,NA,NA,NA
ENSG00000242748.1,RPL23AP81,2.77914485208545,0.000948970008500089,0.00871910509186181,0.84178545237515,0.0327395126263318,0.149176735915135,NA,NA,NA,NA,NA,NA
ENSG00000144214.9,LYG1,2.75660163572146,2.40490387964035e-18,9.36509652463278e-16,1.92661962303741,2.30680566180571e-10,1.29548369703795e-08,1.02447005683791,0.00113594120986275,0.224956217139136,NA,NA,NA
ENSG00000239883.8,PARGP1,2.74987976278524,4.6852408037586e-22,4.37882605519279e-19,2.65540769059877,1.14592946952867e-20,2.58705037040793e-17,NA,NA,NA,NA,NA,NA
ENSG00000152117.17,SMPD4BP,2.72232350284144,2.56795117896861e-24,3.7500112060376e-21,2.39010979332628,4.95696453286549e-19,6.2171350718873e-16,NA,NA,NA,NA,NA,NA
ENSG00000242337.5,INHCAP,2.7218872277687,0.0049231517260243,0.034214586578988,0.205765819659274,0.136344449602169,0.440044645349331,0.0194764030903583,0.0038390003145277,0.471028647286834,NA,NA,NA
ENSG00000261375.1,AC135983.5,2.69204514566399,0.00280035194982667,0.0213824259175491,0.251163809005296,0.0247356343059738,0.119666059558497,0.0119818725097531,0.0163891753380092,0.988425123861192,NA,NA,NA
ENSG00000283515.1,AC020915.5,2.69138188795054,4.45020713201046e-07,1.03461780735746e-05,2.12024631483023,4.44016297584135e-05,0.000607235190666887,NA,NA,NA,NA,NA,NA
ENSG00000083454.22,P2RX5,2.69032384323068,2.1122338330944e-05,0.000316158510635815,0.28515034189153,0.271987556087085,0.712052759815376,0.0555930761183567,0.000269932108223248,0.0812531636699741,NA,NA,NA
ENSG00000269392.1,AC008655.2,2.68522236732956,1.23900398657965e-05,0.000197876474001596,2.82878058293469,9.42792587943091e-06,0.000159673559380369,NA,NA,NA,NA,NA,NA
ENSG00000168386.18,FILIP1L,2.68077975838523,1.07261009089688e-18,4.6641920527934e-16,1.71086293654259,8.17709601941456e-09,3.05639271083283e-07,0.777354636134569,0.00656777613362049,0.619134318653752,NA,NA,NA
ENSG00000261268.1,AC112236.1,2.67218429572628,0.00747706745329322,0.0487584931750477,4.30203318804589,0.000810649819259149,0.00738250517127654,3.09168624184007,0.00390142671667705,0.473540911589791,4.71000263335955,0.00036870021734386,0.222630408737656
ENSG00000010379.16,SLC6A13,2.66912048606249,5.42188216923667e-05,0.00073099986661405,0.527298078426549,0.080506466184388,0.297856182297493,0.0413076445652995,0.000900241677817226,0.197318991440793,NA,NA,NA
ENSG00000273598.1,AC211486.6,2.6674599794557,0.00235637675221786,0.018669631337935,0.255818921952096,0.0228730206192307,0.112599501417303,NA,NA,NA,NA,NA,NA
ENSG00000129167.9,TPH1,2.66733702049937,3.48386335445758e-16,7.01728166180184e-14,2.82728762613677,1.02705660896558e-17,8.41900292397121e-15,NA,NA,NA,NA,NA,NA
ENSG00000244097.1,RPS4XP17,2.66301913564505,2.36632320710241e-08,7.48161593152202e-07,0.996124235692358,0.00646108055380659,0.0401501113632639,1.64949841413279,0.000379843979540605,0.103317562435044,NA,NA,NA
ENSG00000180747.15,SMG1P3,2.6398225358795,2.82969706162588e-26,8.2644839806111e-23,2.44917444512643,1.05924440178565e-22,3.41621451638755e-19,NA,NA,NA,NA,NA,NA
ENSG00000148735.15,PLEKHS1,2.62412265541589,4.4575590697248e-06,8.02394974299846e-05,2.74286215060082,3.08570764612031e-06,5.92371903221192e-05,NA,NA,NA,NA,NA,NA
ENSG00000085465.13,OVGP1,2.62265863671567,1.30944450087127e-24,2.18536934020409e-21,1.75220708252841,5.74152535034831e-12,5.40086151289431e-10,1.20079439445461,7.00600941356917e-06,0.0041623070663352,NA,NA,NA
ENSG00000257542.5,OR7E47P,2.58795827435618,0.00584052381728693,0.0395776795217254,0.241278666928441,0.102047393861155,0.354980271773411,NA,NA,NA,NA,NA,NA
ENSG00000284640.1,AL590434.2,2.58575400394579,0.00734911238478694,0.0480447708087708,NA,NA,NA,0.0136798065028198,0.00803799423690377,0.695271103035783,NA,NA,NA
ENSG00000111012.10,CYP27B1,2.57423542777292,2.00583599888877e-17,5.78597013753532e-15,2.44394138241942,5.66285771656002e-16,1.9370405425615e-13,NA,NA,NA,NA,NA,NA
ENSG00000111729.14,CLEC4A,2.56551515300572,2.16595105219155e-09,8.84745565287686e-08,1.86074803403208,1.56413366658274e-06,3.28177338817583e-05,NA,NA,NA,NA,NA,NA
ENSG00000214102.7,WEE2,2.54432500791409,7.99379405839721e-05,0.00102736522648213,1.54821287481185,0.00321435520626284,0.0228199003574182,NA,NA,NA,NA,NA,NA
ENSG00000124549.14,BTN2A3P,2.54186519101802,2.79921707917482e-23,3.44230037131156e-20,2.19867515745931,9.68671729093037e-18,8.41105113692477e-15,NA,NA,NA,NA,NA,NA
ENSG00000215630.6,GUSBP9,2.53267214259788,1.37456987819185e-15,2.29405894313946e-13,2.59856254108637,4.05228482696394e-16,1.49974397136947e-13,0.773818459704933,0.008966271392263,0.733415010694672,NA,NA,NA
ENSG00000164669.13,INTS4P1,2.52923121480617,3.91674957423031e-15,6.0207140659139e-13,2.15787400821382,7.7463106367687e-12,6.96735892174064e-10,NA,NA,NA,NA,NA,NA
ENSG00000099251.14,HSD17B7P2,2.50836804069161,8.23388121265321e-18,2.63540595251565e-15,1.95923878837312,1.22248284768146e-11,1.03366190147029e-09,NA,NA,NA,NA,NA,NA
ENSG00000116299.17,KIAA1324,2.50654115703289,0.000227600002678445,0.00256283087353343,NA,NA,NA,0.0384966384425092,0.00119466681316681,0.230519640803879,NA,NA,NA
ENSG00000229089.8,ANKRD20A8P,2.50529058795872,1.41665174068744e-13,1.5467321458487e-11,2.29369595686362,8.83013527149251e-12,7.8176130936947e-10,NA,NA,NA,NA,NA,NA
ENSG00000267343.2,ZNF833P,2.50053345615983,3.36580129406903e-12,2.61268927694096e-10,1.13471185946435,0.000635171038566035,0.0059973322319811,NA,NA,NA,NA,NA,NA
ENSG00000164185.6,ZNF474,2.49538425301402,6.51724585037931e-09,2.36452561015703e-07,2.10907858522917,2.74476576224767e-07,7.04157180096628e-06,NA,NA,NA,NA,NA,NA
ENSG00000122477.12,LRRC39,2.4903947056839,3.57895153073825e-18,1.30861343405206e-15,2.33025016685541,2.27828004139402e-16,1.0386103185819e-13,1.18467694165046,5.03359910069265e-05,0.0206615515085886,1.02123832843426,0.000387291429115173,0.222720235414733
ENSG00000253865.1,AC131025.1,2.4805189029285,8.14041017324858e-05,0.00104162477381135,2.45541280395034,9.39569857645888e-05,0.00115974462035066,NA,NA,NA,NA,NA,NA
ENSG00000261864.1,AC130462.3,2.47661148805645,0.00167023174418336,0.0139924577636588,2.17144178325174,0.00307499887239245,0.0220174990622049,NA,NA,NA,NA,NA,NA
ENSG00000125046.15,SSUH2,2.47245742686473,2.58893115220138e-06,4.94202421333212e-05,2.84986319444874,2.39892528899165e-07,6.23941674242804e-06,NA,NA,NA,NA,NA,NA
ENSG00000279070.2,AC073263.2,-2.4696926737075,0.000128680616601573,0.00155783554761438,-0.218772627720224,0.197458194022726,0.571734793928056,NA,NA,NA,NA,NA,NA
ENSG00000237133.1,AC020594.1,2.46389812286752,0.000701545192303821,0.00677899231521042,2.17786450707149,0.00132810583165962,0.0110435790996492,NA,NA,NA,NA,NA,NA
ENSG00000284747.1,AL034417.5,2.45154648846299,5.75595240081885e-10,2.673714271275e-08,1.47888406238728,3.19334874373671e-05,0.000457153083313887,NA,NA,NA,NA,NA,NA
ENSG00000261611.6,AC010547.4,2.4401183081217,1.00763260888653e-05,0.000165798140187561,2.47299649475294,8.2520885034482e-06,0.00014139129378384,NA,NA,NA,NA,NA,NA
ENSG00000246526.2,LINC02481,2.43593879249932,0.00262526193613281,0.020311008323756,0.672258912703416,0.0389036135473273,0.171387545129448,NA,NA,NA,NA,NA,NA
ENSG00000256356.1,HSPA8P5,-2.42945301574364,0.00787513267069068,0.0508575110145627,-0.330072836124628,0.0172580083697741,0.0895053519310867,NA,NA,NA,NA,NA,NA
ENSG00000158683.8,PKD1L1,2.42131745916342,5.73599241078594e-11,3.48107695267568e-09,2.32092673310095,2.15440202478049e-10,1.22822677049102e-08,1.1328435478087,0.00151581487539336,0.267351848647503,0.0257096270283626,0.00318494986308281,0.949704864728877
ENSG00000103472.10,RRN3P2,2.41849330581464,1.29126847294021e-06,2.66759397614924e-05,1.57349313534023,0.000200892384999219,0.00224744622583863,NA,NA,NA,NA,NA,NA
ENSG00000250995.1,AL391280.2,2.41689850158973,0.00206608358658339,0.0167154079535862,0.241746982734073,0.177141617266959,0.528289187769997,0.0248601100573778,0.00466552266929599,0.51707686710124,NA,NA,NA
ENSG00000265972.6,TXNIP,2.41668455149758,2.53822924745621e-16,5.3914296697104e-14,2.57037153387751,2.47193146960971e-18,2.53665112990495e-15,NA,NA,NA,NA,NA,NA
ENSG00000274290.3,H2BC6,2.4107231297254,2.72765303051569e-08,8.48623342982678e-07,2.10323745330943,5.09142837488975e-07,1.21505377369462e-05,NA,NA,NA,NA,NA,NA
ENSG00000120332.16,TNN,2.4060116464971,0.000537419393643117,0.00539845405523277,1.13269905854601,0.0161823050827389,0.0850993989163554,NA,NA,NA,NA,NA,NA
ENSG00000225611.1,LINC02158,2.40577002421789,0.00701633730570189,0.046231449844254,0.149274436847231,0.268568643476549,0.706749702194496,NA,NA,NA,NA,NA,NA
ENSG00000257489.6,AC010203.1,2.40454576878753,1.98912366128632e-12,1.61936844410993e-10,2.37929693707731,3.52482127331119e-12,3.51520458504213e-10,NA,NA,NA,NA,NA,NA
ENSG00000232433.2,GXYLT1P3,2.40305294376446,6.59073120186615e-05,0.000865126036694397,1.02292588279775,0.0158273865815254,0.0835443253365718,NA,NA,NA,NA,NA,NA
ENSG00000249859.11,PVT1,2.39744792846119,2.56917435175176e-31,1.50071896821699e-27,1.70662293692269,2.333847205333e-16,1.0386103185819e-13,0.89609201633332,5.92965697171367e-05,0.0239049885345371,NA,NA,NA
ENSG00000185040.13,SPDYE16,2.38991223419646,0.000735259686767213,0.00704648998413287,3.01472963968898,0.000371895035460203,0.00380077062949277,NA,NA,NA,NA,NA,NA
ENSG00000108576.10,SLC6A4,2.38522973150471,1.58390970722598e-05,0.000244925371887956,1.1638710782001,0.00641553179880784,0.0399220082386675,NA,NA,NA,NA,NA,NA
ENSG00000226979.8,LTA,2.3758137770659,0.00304099360446237,0.0229128718375567,NA,NA,NA,0.0337292267583493,0.00122315113982397,0.233143021323142,NA,NA,NA
ENSG00000280136.2,AC240565.3,2.36374552893542,0.000466123420921852,0.00477674286396451,2.03075530011123,0.00153027209765224,0.0124062511556802,NA,NA,NA,NA,NA,NA
ENSG00000185710.9,SMG1P4,2.3630426338514,4.24704806954176e-15,6.36104347082328e-13,2.47219044220062,1.9984528092207e-16,9.39938971270135e-14,NA,NA,NA,NA,NA,NA
ENSG00000274512.5,TBC1D3L,2.36277857466195,4.28082204741925e-19,2.22269793639891e-16,2.08283827907205,2.9538818847292e-15,7.66515372754556e-13,0.594592086188849,0.0164620768325571,0.988425123861192,NA,NA,NA
ENSG00000240240.9,BX664727.3,2.35400941043981,1.0414905573778e-10,5.90641428959521e-09,2.19999058313537,1.30321163809623e-09,5.96781053583375e-08,NA,NA,NA,NA,NA,NA
ENSG00000100068.13,LRP5L,2.34133859030574,3.65237409157171e-17,9.79661490988575e-15,2.04917369213523,1.23950976356928e-13,1.89075489340136e-11,NA,NA,NA,NA,NA,NA
ENSG00000225163.4,LINC00618,2.33303943516464,6.90292473638044e-07,1.53899653115963e-05,1.90717177315471,1.83850089685867e-05,0.000285915172938141,NA,NA,NA,NA,NA,NA
ENSG00000205853.11,RFPL3S,2.33268868382029,1.86481988035187e-13,1.98507511001865e-11,1.45839078631525,1.39818936562801e-06,2.97787953947339e-05,1.14104744608935,0.000368034602407564,0.101326209560404,NA,NA,NA
ENSG00000169085.13,VXN,2.33230886023425,7.32434550554296e-05,0.000952327950678971,1.46548813251201,0.00408274675136775,0.0277710426811926,NA,NA,NA,NA,NA,NA
ENSG00000163660.12,CCNL1,2.33229977454095,1.12307929071748e-21,9.04853366469447e-19,2.19136760671095,3.31217161091474e-19,4.6734741430007e-16,NA,NA,NA,NA,NA,NA
ENSG00000233013.10,FAM157B,2.33107475940424,6.39278384062618e-05,0.000841032626330128,2.82566129739388,6.83982028591841e-06,0.000120074481162437,NA,NA,NA,NA,NA,NA
ENSG00000106701.12,FSD1L,2.32923496492133,6.55892672427704e-20,4.10687836427601e-17,2.24871894198124,1.26364163089944e-18,1.35847492662789e-15,NA,NA,NA,NA,NA,NA
ENSG00000119614.3,VSX2,2.32824149194073,0.0019058180142668,0.0155751793995606,0.264703168719479,0.188432343617573,0.553192274318638,NA,NA,NA,NA,NA,NA
ENSG00000284686.1,AC119674.2,2.32547859791011,1.31073432350271e-06,2.7054158541202e-05,2.6919721020684,1.35076640078111e-07,3.69635178957992e-06,NA,NA,NA,NA,NA,NA
ENSG00000286511.1,Z95118.2,2.32410895500775,2.25639543682108e-08,7.18265386666546e-07,2.30904306980717,2.87577292679935e-08,9.40919559353945e-07,NA,NA,NA,NA,NA,NA
ENSG00000286406.1,AC138776.1,2.31991775136165,1.91060823502772e-12,1.56636355829553e-10,1.767515291281,2.76951329401692e-08,9.11436328363353e-07,NA,NA,NA,NA,NA,NA
ENSG00000274372.5,LINC02804,2.31779226661499,4.98830436731312e-13,4.71869358470733e-11,2.03971614862886,1.01528679838925e-10,6.45665204519314e-09,NA,NA,NA,NA,NA,NA
ENSG00000275131.3,AC241952.2,2.31466549786536,8.33190817998693e-16,1.46372206485259e-13,2.15412037261171,7.24522175649055e-14,1.1939279297411e-11,NA,NA,NA,NA,NA,NA
ENSG00000165555.9,NOXRED1,2.31048486703554,1.94104870783911e-07,4.90298411444982e-06,1.26089106373692,0.000767517950701296,0.00704369319310263,NA,NA,NA,NA,NA,NA
ENSG00000229739.4,PDC-AS1,2.30960307441702,8.29496094910107e-09,2.94099791465473e-07,1.17331969988832,0.000662284153694355,0.00620918897583213,0.0657038198827194,0.00467809577783729,0.51707686710124,NA,NA,NA
ENSG00000286001.1,AC021087.5,2.3051825170158,2.68753249928976e-06,5.09573328563056e-05,1.92707100415751,5.52400236729095e-05,0.000735751489344899,NA,NA,NA,NA,NA,NA
ENSG00000085514.16,PILRA,2.30396517069973,3.07773891726996e-10,1.53985802573903e-08,1.57910201415409,2.27467080005544e-06,4.55256808351521e-05,1.53969074507851,3.30360402963749e-05,0.0152208499128767,NA,NA,NA
ENSG00000249661.1,TNRC18P1,2.30251653380305,0.000226368252795068,0.00255388422334948,1.17011021818737,0.0118670418887287,0.0664088718815478,1.55430094556847,0.00478568348222797,0.519430722571052,NA,NA,NA
ENSG00000196696.13,AC009022.1,2.30161967068042,7.05611176231021e-21,4.99594094928418e-18,2.12125433567897,7.20440240564612e-18,6.50586354839468e-15,NA,NA,NA,NA,NA,NA
ENSG00000261159.1,AC112484.3,2.30102408980799,7.55035654362997e-11,4.45490102631097e-09,1.90871302042109,2.35097377736089e-08,7.86304948114066e-07,NA,NA,NA,NA,NA,NA
ENSG00000238083.7,LRRC37A2,2.29987183092045,2.51529925678263e-23,3.26499817415145e-20,2.11385133336994,5.41298955427016e-20,1.01836376814336e-16,NA,NA,NA,NA,NA,NA
ENSG00000288029.1,AC115282.2,2.29881066773552,1.45165292640991e-05,0.000227027246489743,2.26084335028672,1.79284466770017e-05,0.000279525284654689,NA,NA,NA,NA,NA,NA
ENSG00000271816.1,AC022400.5,2.29408813984574,4.15378301172822e-09,1.59364762018111e-07,2.53301831444546,1.10788871555138e-10,6.890274281622e-09,NA,NA,NA,NA,NA,NA
ENSG00000174788.10,PCP2,2.29043270156645,0.00761179082481858,0.049457589716876,0.575923595881149,0.0401177491331297,0.175386968324852,NA,NA,NA,NA,NA,NA
ENSG00000183785.15,TUBA8,2.28894101264904,4.94740043356948e-08,1.45197222833175e-06,1.12789561557111,0.0030459939081088,0.0218514008482568,0.0532706540755699,0.00708568674240327,0.639865855585985,NA,NA,NA
ENSG00000143507.18,DUSP10,2.28521152983096,3.94906084112073e-18,1.41953548542747e-15,2.11627391033821,1.02817701715542e-15,3.17974306017818e-13,NA,NA,NA,NA,NA,NA
ENSG00000130540.14,SULT4A1,2.28503201811097,6.6792800274979e-20,4.10687836427601e-17,2.2202587157864,7.30115371620907e-19,8.67530769984926e-16,NA,NA,NA,NA,NA,NA
ENSG00000286681.1,AF235103.3,2.28152378966549,2.57788833073783e-11,1.70629917415551e-09,1.79954792279873,6.86270103786832e-08,2.00949855552419e-06,NA,NA,NA,NA,NA,NA
ENSG00000198237.8,AC131392.1,2.28062624561443,6.46124257355622e-15,9.31894646488525e-13,1.92886870521156,3.01675491119738e-11,2.21844491450137e-09,NA,NA,NA,NA,NA,NA
ENSG00000240180.1,RPL12P28,2.27850187389349,0.0043076401760964,0.030625487342074,1.72337898054932,0.00840565692692329,0.0497699556493725,NA,NA,NA,NA,NA,NA
ENSG00000146221.10,TCTE1,2.26360884811434,2.2783850465737e-05,0.000337996613417108,1.3694711418655,0.00300253141062993,0.0216054851243893,NA,NA,NA,NA,NA,NA
ENSG00000170209.5,ANKK1,2.26273552994811,0.000518418843346788,0.00523398223276584,2.19971474867105,0.00063182303538688,0.00597321476000595,NA,NA,NA,NA,NA,NA
ENSG00000154316.16,TDH,2.25000788918546,8.27972497630684e-16,1.46372206485259e-13,2.3953811867422,2.87385643455463e-17,1.88734534342666e-14,NA,NA,NA,NA,NA,NA
ENSG00000059378.13,PARP12,2.24834745119017,0.00877190782712522,0.0556642114016243,0.348543222684104,0.0754794041456799,0.283956511913492,NA,NA,NA,NA,NA,NA
ENSG00000183604.14,SMG1P5,2.24522399833224,1.02079521191604e-21,8.72152864834438e-19,2.00274790659008,2.04875120026498e-17,1.44539397178694e-14,NA,NA,NA,NA,NA,NA
ENSG00000243746.1,EEF1A1P10,2.23933021616623,0.00884965218507209,0.0561049057038455,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000163659.13,TIPARP,2.2284632192689,3.45376642318392e-22,3.50857619468227e-19,1.9274694435648,1.0009182377363e-16,5.25505351979877e-14,NA,NA,NA,NA,NA,NA
ENSG00000283440.1,LINC01260,2.21816383215333,0.004358212968901,0.0309230628661925,0.13749448010641,0.462216970229166,0.987435425495314,NA,NA,NA,NA,NA,NA
ENSG00000120471.15,TP53AIP1,2.21696414228747,0.000255690898443389,0.00283541425824859,3.30000986011584,2.91264108403816e-05,0.000422622411254233,3.11543065236221,7.42907717939595e-07,0.000559062821340143,4.17269062833742,2.40875096763603e-07,0.000255122293199363
ENSG00000279208.1,CR381653.2,2.21686026175449,3.18837950281757e-17,8.76429259803911e-15,1.72546412544863,1.34488445354863e-11,1.10407677902959e-09,0.98017381542559,0.000314760586558437,0.0911030128479907,NA,NA,NA
ENSG00000206028.1,Z99774.1,2.21145650427662,0.000104135922387584,0.00129628973179856,2.03325721413042,0.000208075497902723,0.00231747037032653,NA,NA,NA,NA,NA,NA
ENSG00000256453.2,DND1,2.20967396451741,4.95691737809756e-11,3.0478519615592e-09,1.45000416777219,3.412277134505e-06,6.47506155322766e-05,0.086036421201574,0.0088002629003768,0.733415010694672,NA,NA,NA
ENSG00000176681.14,LRRC37A,2.20377254372582,4.18615822976356e-15,6.33348874074295e-13,1.99293997641919,1.34553976800331e-12,1.49639930061295e-10,NA,NA,NA,NA,NA,NA
ENSG00000248445.5,SEMA6A-AS1,2.20260899155315,0.00107556523616855,0.00966189225031842,1.74051454097972,0.0034703041299618,0.0243158243445119,NA,NA,NA,NA,NA,NA
ENSG00000285664.2,AL139317.5,2.20234062856031,9.18113800233038e-06,0.000152356029420774,1.5790361060637,0.000337760535650235,0.00350265588095531,NA,NA,NA,NA,NA,NA
ENSG00000248643.5,RBM14-RBM4,2.19711008326342,2.63981342059599e-18,1.01113509134796e-15,1.82407383265105,4.87931421253538e-13,6.01942063727861e-11,NA,NA,NA,NA,NA,NA
ENSG00000198892.7,SHISA4,2.19498356932475,2.32427196972777e-10,1.20681365717087e-08,1.47257326954326,6.42795656854706e-06,0.000113550506644381,1.25616734028026,0.000250551705504365,0.0796683845558668,NA,NA,NA
ENSG00000198650.11,TAT,2.19074282195792,0.000610968391534132,0.00602841067069045,0.864406771646383,0.0291151681719458,0.136121060418018,NA,NA,NA,NA,NA,NA
ENSG00000280828.1,AC090114.3,2.18762195456314,1.44838092624878e-11,1.00718512922032e-09,2.44652089615989,1.94349309425048e-13,2.75069975924884e-11,NA,NA,NA,NA,NA,NA
ENSG00000115165.10,CYTIP,2.18448066806469,4.09546971543735e-07,9.62682594579413e-06,1.86578649880019,6.82336941446195e-06,0.000119878901090189,NA,NA,NA,NA,NA,NA
ENSG00000258454.1,AC016526.2,2.17919931562754,0.00965814078433686,0.0602569985116237,0.317360679829631,0.0337483164233144,0.152441374864495,NA,NA,NA,NA,NA,NA
ENSG00000111788.10,AC009533.1,2.17273302378233,4.25861680348128e-16,8.15594931256886e-14,2.20285559173116,1.56326784797772e-16,7.80203964172767e-14,NA,NA,NA,NA,NA,NA
ENSG00000127957.18,PMS2P3,2.17146564150684,1.47066524676869e-24,2.2908062327167e-21,1.75137569712375,2.72003821423951e-16,1.13717745786428e-13,0.603533026294413,0.00746687851061292,0.658485348654677,NA,NA,NA
ENSG00000254876.5,SUGT1P4-STRA6LP,2.16173890031975,1.1551741103981e-11,8.17898275437926e-10,2.09132458236283,4.7099994656211e-11,3.21247576845504e-09,NA,NA,NA,NA,NA,NA
ENSG00000274615.1,AC233968.1,2.15872397027629,3.74692167772556e-10,1.8238921875012e-08,1.3781466175306,4.45027507761969e-05,0.000608168342326526,NA,NA,NA,NA,NA,NA
ENSG00000160973.8,FOXH1,2.1583277223155,0.0101518596205306,0.0628672674353821,0.234727134127978,0.136009206437268,0.43933951130745,NA,NA,NA,NA,NA,NA
ENSG00000164776.9,PHKG1,2.15730832756201,3.84816223826257e-08,1.17073321220058e-06,1.34175395325491,0.000127994604002625,0.00151605780690622,NA,NA,NA,NA,NA,NA
ENSG00000253816.3,AC138866.1,2.15696157955821,1.88927638139108e-13,1.99741821951142e-11,2.21288281486757,4.50626412083252e-14,7.82564759937807e-12,NA,NA,NA,NA,NA,NA
ENSG00000171931.13,FBXW10,2.15666373511412,9.88834437892969e-05,0.00124082259083616,0.300018921337745,0.236039572870258,0.647095251623431,NA,NA,NA,NA,NA,NA
ENSG00000268107.6,AC003005.1,2.15203648936927,2.63056598593179e-12,2.062522626218e-10,1.33688910044446,6.06411603231411e-06,0.000107543977647701,0.98760506462942,0.00122891652805873,0.233143021323142,NA,NA,NA
ENSG00000121577.13,POPDC2,2.14499594673119,7.79591992596338e-09,2.79802871075475e-07,2.53945788510409,1.47712064020688e-10,8.784235922577e-09,NA,NA,NA,NA,NA,NA
ENSG00000174791.11,RIN1,2.14481347826319,9.32599536299707e-06,0.000154430816198743,1.39477160293361,0.000904057636396427,0.00811531021840387,NA,NA,NA,NA,NA,NA
