,minpadj_maxPdPSI_LMI070_01x,dPSI_LMI070_01x,Algorithem.x,minpadj_maxPdPSI_LMI070_03x,dPSI_LMI070_03x,Algorithem.y,minpadj_maxPdPSI_LMI070_10x,dPSI_LMI070_10x,Algorithem.x,minpadj_maxPdPSI_RG7916_01x,dPSI_RG7916_01x,Algorithem.y,minpadj_maxPdPSI_RG7916_03x,dPSI_RG7916_03x,Algorithem.x,minpadj_maxPdPSI_RG7916_10x,dPSI_RG7916_10x,Algorithem.y
ECI1,0.774485737,0.00671833,leafcutter,1,6.91E-06,majiq,0.999999999,-2.79E-07,majiq,0.874437339,0.006718407,leafcutter,0.999999999,2.70E-06,majiq,0.999999899,3.85E-06,majiq
ECI2,0.787982455,0.003,rmats,0.245023094,-0.138,rmats,0.576818899,-0.092,rmats,0.270050617,-0.116,rmats,0.77012507,-0.003,rmats,0.926109184,0.033519936,leafcutter
ECM1,0.799961724,0.003,rmats,0.841992246,0.003,rmats,1,7.81E-16,majiq,0.874437339,0.018273272,leafcutter,1,6.75E-15,majiq,1,3.82E-06,majiq
ECM2,0.999642652,0.006204957,majiq,0.999999553,0.000177772,majiq,0.999983145,0.00018172,majiq,0.998169958,-0.000237962,majiq,0.999730976,0.124,rmats,,,
ECSIT,0.907381868,0.026823058,leafcutter,0.876890894,0.013858269,leafcutter,0.04520684,-0.038,rmats,0.874437339,0.02724901,leafcutter,0.867809455,0.025523075,leafcutter,0.947303092,0.027,rmats
ECT2,0.982587305,0.017779701,leafcutter,0.210626915,-0.587,rmats,0.882399633,0.020417479,leafcutter,0.999771414,-0.024646546,majiq,0.965352227,0.024005855,leafcutter,0.957930867,0.020737641,leafcutter
EDA2R,0.817565129,0.047375446,leafcutter,0.150176613,0.241,rmats,0.6933059,0.072626676,leafcutter,0.887830565,0.05096162,leafcutter,0.854348788,0.091121664,leafcutter,0.917754295,0.031707278,leafcutter
EDC3,0.776913156,0.088259666,leafcutter,0.99933876,0.003846806,leafcutter,0.869610953,0.025019659,leafcutter,0.996273225,-0.012289038,majiq,0.858564572,0.127294852,leafcutter,0.970541803,0.053665953,leafcutter
EDC4,0.999360432,-0.001400645,majiq,0.780150276,0.027,rmats,0.348499499,-0.065,rmats,0.999199623,-0.01799331,majiq,0.998972228,-0.015764443,majiq,0.997049368,-0.042,rmats
EDEM1,0.999998726,0.024765595,leafcutter,0.194920571,0.096682303,leafcutter,0.999208859,0.000207457,majiq,0.884401759,0.079042083,leafcutter,0.999618942,0.000571663,majiq,0.600540657,-0.045,rmats
EDEM2,0.995916728,0.02453132,leafcutter,0.607371664,0.119929011,leafcutter,0.822531712,0.058352304,leafcutter,0.878641114,0.0616214,leafcutter,0.81731755,-0.033,rmats,0.586475594,-0.07,rmats
EDEM3,0.979563858,0.026769241,leafcutter,0.534169782,0.028696502,leafcutter,0.733280326,0.064630707,leafcutter,0.99396776,0.01424051,leafcutter,0.845767778,0.029180217,leafcutter,0.860866696,0.021646906,leafcutter
EDF1,0.998506306,0.00355392,leafcutter,0.963560443,0.002428395,leafcutter,0.753189287,0.009383082,leafcutter,0.999995013,-0.003408024,majiq,0.995116714,0.004409219,leafcutter,0.975803305,0.003554518,leafcutter
EDIL3,,,,,,,0.488431888,-0.257,rmats,,,,,,,,,
EDRF1,0.999897121,0.0146468,majiq,0.141892719,0.227,rmats,0.961870479,0.002831235,majiq,0.991229764,0.005612203,majiq,0.177160424,0.116,rmats,0.999821312,-0.014219852,majiq
EEA1,0.763252478,0.027144817,leafcutter,0.583108639,0.02714468,leafcutter,0.341052194,0.082912757,leafcutter,0.874437339,0.017447202,leafcutter,0.745390835,0.029252956,leafcutter,0.856849148,0.016193817,leafcutter
EED,0.028842501,0.226,rmats,0.063615445,0.201,rmats,0.262869927,0.088,rmats,0.012478115,0.237,rmats,0.801467821,0.087784638,leafcutter,0.496348232,0.087777683,leafcutter
EEF1A1,0.999998726,7.15E-05,leafcutter,1,7.77E-16,majiq,1,7.77E-16,majiq,1,7.77E-16,majiq,1,7.77E-16,majiq,1,7.77E-16,majiq
EEF1AKMT1,0.927509764,0.07961501,leafcutter,0.787119346,0.02538889,leafcutter,0.938297319,0.043709342,leafcutter,0.950898165,0.032749896,leafcutter,0.999382977,0.02003984,leafcutter,0.998757009,0.012802913,leafcutter
EEF1B2,0.855389191,0.050436477,leafcutter,0.742961122,0.053321451,leafcutter,0.8094958,0.040996663,leafcutter,0.884770659,0.055440468,leafcutter,0.999382977,0.002576264,leafcutter,0.965821938,0.024687984,leafcutter
EEF1D,0.438026917,-0.095,rmats,0.096479779,-0.124,rmats,0.003804418,-0.279,rmats,0.874437339,0.039772492,leafcutter,0.348177706,-0.24,rmats,0.435068977,-0.119,rmats
EEF1E1,0.824764844,0.040032689,leafcutter,0.9999961,-0.000538708,majiq,0.368232155,0.073377475,leafcutter,0.995871048,0.000546566,majiq,0.901644781,0.016588479,leafcutter,0.885346676,0.026607236,leafcutter
EEF1E1-BLOC1S5,0.99999052,-0.003457823,majiq,0.999995022,0.002972074,majiq,0.999856423,0.021285146,majiq,0.999995788,0.003474819,majiq,0.999995517,-0.003476603,majiq,0.999996272,0.000902869,majiq
EEF1G,0.999998726,1.22E-08,leafcutter,1,7.77E-16,majiq,1,7.77E-16,majiq,1,7.77E-16,majiq,1,7.77E-16,majiq,1,7.77E-16,majiq
EEF2,1,7.77E-16,majiq,1,7.77E-16,majiq,1,7.77E-16,majiq,1,7.77E-16,majiq,1,7.77E-16,majiq,1,7.77E-16,majiq
EEF2K,0.763252478,0.080952586,leafcutter,0.026171179,0.052,rmats,0.21173374,0.031,rmats,0.874437339,0.070965505,leafcutter,0.859731642,0.12790284,leafcutter,0.873949275,0.041453812,leafcutter
EEF2KMT,0.761217437,0.089,rmats,0.411389584,-0.085,rmats,0.099351764,-0.077,rmats,0.998080871,-0.013494424,majiq,0.995116714,0.078820981,leafcutter,0.957930867,0.054030529,leafcutter
EEFSEC,0.763252478,0.12200212,leafcutter,0.586462861,0.109566392,leafcutter,0.889721009,0.069850377,leafcutter,0.874437339,0.111745207,leafcutter,0.952531455,0.050279398,leafcutter,0.721971033,0.027597079,leafcutter
EEPD1,0.999987597,0.002385747,majiq,0.99999967,-0.002946866,majiq,0.999993025,0.001764674,majiq,0.999983424,0.002815458,majiq,0.999907909,0.004047848,majiq,,,
EFCAB1,,,,,,,,,,0.467528968,0.508,rmats,,,,,,
EFCAB11,0.247205068,-0.129,rmats,,,,,,,,,,,,,0.501047598,-0.123,rmats
EFCAB14,0.984417047,0.009391694,leafcutter,0.415643575,0.018088113,leafcutter,0.710965425,0.045965909,leafcutter,0.874437339,0.053351675,leafcutter,0.996984722,0.011405228,leafcutter,0.962167788,0.009055824,leafcutter
EFCAB2,0.872078903,0.07518064,leafcutter,0.766415257,0.035949655,leafcutter,0.14808643,0.053843614,leafcutter,0.874437339,0.115424774,leafcutter,0.870445269,0.033906832,leafcutter,0.962167788,0.046790391,leafcutter
EFCAB4A,0.021213623,0.378,rmats,,,,0.731740522,0.359,rmats,,,,0.241858247,0.364,rmats,0.028362259,-0.387,rmats
EFCAB6,,,,,,,,,,,,,2.76E-08,0.653,rmats,,,
EFCAB7,0.999696915,-0.027325966,majiq,0.978110203,-0.007,rmats,0.919890794,-0.011,rmats,0.999710665,-0.026577213,majiq,0.952188062,0.006,rmats,0.99993093,-0.000687522,majiq
EFEMP1,0.849730728,0.000950363,leafcutter,0.075981125,0.306,rmats,0.069388679,0.268,rmats,0.936803359,0.000793479,leafcutter,0.845767778,0.019439387,leafcutter,0.75504438,0.006307229,leafcutter
EFEMP2,0.023230459,-0.113,rmats,0.980200823,0.006206874,leafcutter,0.956005476,0.011030284,leafcutter,0.360646349,-0.083,rmats,0.20849887,-0.125,rmats,0.540671861,-0.113,rmats
EFHC1,0.25421174,0.089227187,leafcutter,0.508425812,0.098799426,leafcutter,0.026144775,-0.158,rmats,0.774359694,-0.124,rmats,0.854348788,0.015984461,leafcutter,0.127090178,-0.052,rmats
EFHD2,0.927363138,0.042372612,leafcutter,0.295005284,-0.082,rmats,0.493871393,-0.065,rmats,0.977900955,0.046813891,leafcutter,0.937691494,0.026061519,leafcutter,0.857948497,0.029469065,leafcutter
EFL1,0.979869729,0.035868604,leafcutter,0.908354641,0.018967757,leafcutter,0.999196258,-0.002298354,majiq,0.999423633,0.018929135,leafcutter,0.999382977,0.037202055,leafcutter,0.973818681,0.039820313,leafcutter
EFNA4,,,,,,,,,,0.553852897,-0.197,rmats,,,,0.034654064,-0.197,rmats
EFNA5,0.999997619,-0.000102167,majiq,0.995174519,0.012379655,leafcutter,0.545694441,0.095064193,leafcutter,0.957463848,0.094793938,leafcutter,0.999012893,0.056817577,leafcutter,0.968114684,0.047187648,leafcutter
EFNB1,0.9999993,0.000180953,majiq,0.999999999,0.000172462,majiq,0.999999617,-0.000181971,majiq,0.999999104,-0.000180222,majiq,0.999995204,-0.000168778,majiq,0.784016418,0.027995789,leafcutter
EFNB2,0.999999913,-0.00020042,majiq,1,-0.000246927,majiq,0.999999087,-0.000657439,majiq,0.999999545,-0.000491689,majiq,0.877232813,0.017400481,leafcutter,0.999997805,-0.001046798,majiq
EFR3A,0.126357436,0.027,rmats,0.799835606,0.018865849,leafcutter,0.75612577,0.0406754,leafcutter,0.999974575,-0.001745127,majiq,0.984149352,0.007598438,leafcutter,0.962167788,0.01017337,leafcutter
EFS,0.528607084,0.134,rmats,0.266434315,0.112254795,leafcutter,0.682618135,0.114,rmats,0.998728565,0.027116065,majiq,0.96912382,0.064280948,leafcutter,0.607788586,0.111514532,leafcutter
EFTUD2,0.886815688,0.006,rmats,0.891403993,0.038539772,leafcutter,0.815529099,0.051968673,leafcutter,0.874437339,0.009390208,leafcutter,0.983486745,0.051338846,leafcutter,0.999991388,-0.009968382,majiq
EGFL7,0.999937341,-0.003596618,majiq,0.999998906,-0.003605339,majiq,0.629591164,0.084222852,leafcutter,0.999913914,0.010933734,majiq,,,,0.999960428,-0.003616053,majiq
EGFL8,0.23552918,-0.09,rmats,0.78866853,-0.024,rmats,0.998783256,-0.026825738,majiq,0.997308711,-0.012116966,majiq,0.998451479,-0.020606444,majiq,0.308342315,0.183,rmats
EGFR,0.856879157,0.005964043,leafcutter,1,-2.67E-05,majiq,0.999999913,-2.62E-05,majiq,0.999998347,-1.83E-05,majiq,0.999999967,-2.65E-05,majiq,0.999981794,3.11E-05,majiq
EGLN1,0.993057594,0.02179984,leafcutter,0.982812106,0.019066922,leafcutter,0.481630726,0.040150892,leafcutter,0.917088394,0.020526843,leafcutter,0.999804183,0.001696045,leafcutter,0.975803305,0.023329648,leafcutter
EGLN2,0.999998726,0.004119042,leafcutter,0.982465474,0.003518887,leafcutter,0.630603328,-0.013,rmats,0.975005341,0.018578866,leafcutter,0.966728867,0.051524551,leafcutter,0.976018214,0.010797415,leafcutter
EHBP1,0.671668036,0.061,rmats,0.724057763,0.036478533,leafcutter,0.640589618,0.009910252,leafcutter,0.904822349,0.043734349,leafcutter,0.852809099,0.072143309,leafcutter,0.704146787,0.079114647,leafcutter
EHBP1L1,0.858081896,0.016815693,leafcutter,0.673144245,0.018362165,leafcutter,0.816774066,0.011937116,leafcutter,0.887830565,0.009948816,leafcutter,0.937691494,0.019811597,leafcutter,0.080328323,0.050535253,leafcutter
EHD1,0.763252478,0.005387377,leafcutter,1,-4.74E-09,majiq,1,-4.20E-05,majiq,0.999999999,3.88E-05,majiq,1,2.52E-09,majiq,1,4.19E-05,majiq
EHD2,0.931492241,0.013084144,leafcutter,0.709349696,0.023265807,leafcutter,0.888164254,0.00882035,leafcutter,0.999942596,-0.003257847,majiq,0.999382977,0.01137419,leafcutter,0.966643543,0.021001343,leafcutter
EHD3,0.763252478,0.00289087,leafcutter,1,1.89E-11,majiq,1,3.00E-11,majiq,1,-4.74E-06,majiq,1,-1.06E-07,majiq,1,-2.15E-08,majiq
EHD4,0.999999961,-2.39E-07,majiq,1,-4.90E-08,majiq,0.999997844,1.58E-05,majiq,0.999999936,-3.85E-07,majiq,0.99999715,-1.05E-05,majiq,0.999999952,1.28E-06,majiq
EHMT1,0.759015223,0.063056079,leafcutter,0.491306741,0.033641964,leafcutter,0.515928089,0.033641569,leafcutter,0.911719991,0.023,rmats,0.634467127,0.109811888,leafcutter,0.35876161,0.03,rmats
EHMT2,0.986790372,0.038365161,leafcutter,0.896793068,-0.029,rmats,0.357090972,0.092123076,leafcutter,0.988909437,0.04810893,leafcutter,0.93715941,0.043962899,leafcutter,0.72270126,0.045700316,leafcutter
EI24,0.827079591,0.022594346,leafcutter,0.982812106,0.008129783,leafcutter,0.371345383,0.024,rmats,0.655952556,-0.024,rmats,0.999382977,0.007235451,leafcutter,0.982384096,0.008175351,leafcutter
EID1,1,7.78E-16,majiq,1,7.78E-16,majiq,1,7.78E-16,majiq,1,7.78E-16,majiq,1,7.78E-16,majiq,1,7.78E-16,majiq
EIF1,0.999998726,0.004968638,leafcutter,1,7.78E-16,majiq,1,7.78E-16,majiq,1,7.78E-16,majiq,1,7.78E-16,majiq,1,7.78E-16,majiq
EIF1AD,0.763252478,0.029927539,leafcutter,0.750726598,0.022322597,leafcutter,0.999859311,-0.002369038,majiq,0.999949022,-0.002455023,majiq,0.954786504,0.020313482,leafcutter,0.911144849,0.01839283,leafcutter
EIF1AX,0.763252478,0.005241168,leafcutter,1,2.67E-12,majiq,1,-1.65E-09,majiq,0.921900105,0.007170999,leafcutter,0.998602984,0.006011461,leafcutter,1,1.57E-09,majiq
EIF1AY,0.86130703,0.031453141,leafcutter,0.931604395,0.009306836,leafcutter,0.999957299,-0.011825174,majiq,0.879394369,0.075278646,leafcutter,0.999998521,-0.002001595,majiq,0.999998146,0.002166806,majiq
EIF1B,0.898727642,0.004125656,leafcutter,1,4.33E-05,majiq,0.999999999,-7.44E-05,majiq,0.918713971,0.004994516,leafcutter,1,-1.59E-06,majiq,1,-1.61E-06,majiq
EIF2A,0.102817666,-0.025,rmats,1,-5.61E-06,majiq,0.915765868,-0.014,rmats,0.997101923,0.01637176,leafcutter,0.99951208,0.000893316,majiq,0.999977607,-5.23E-05,majiq
EIF2AK1,0.823497427,0.008000761,leafcutter,0.809302516,0.061,rmats,0.190793403,0.018850006,leafcutter,0.999423633,0.023669673,leafcutter,0.854843217,0.041219762,leafcutter,0.785099027,0.038242431,leafcutter
EIF2AK2,0.999996586,1.85E-05,majiq,0.999998767,-0.000359577,majiq,0.999988917,-0.000492736,majiq,0.874437339,0.028471989,leafcutter,0.127148506,0.065996576,leafcutter,0.999898884,0.020283868,majiq
EIF2AK3,0.999990679,-0.001347578,majiq,0.999999995,-0.001468579,majiq,0.999884337,-0.004446489,majiq,0.999980046,0.001949231,majiq,0.999986884,-0.001558705,majiq,0.999856714,0.004937301,majiq
EIF2AK4,0.898430798,0.038961656,leafcutter,0.933206208,0.007555109,leafcutter,0.310520636,-0.031,rmats,0.91172919,0.075338173,leafcutter,0.999804198,0.024486917,majiq,0.995798421,0.003723183,leafcutter
EIF2B1,0.960395873,0.005505247,leafcutter,0.999999968,0.006972231,majiq,0.995696065,-0.04797647,majiq,0.996862567,0.005239909,leafcutter,0.999557295,-0.025322794,majiq,0.999154078,-0.036263732,majiq
EIF2B2,0.784077615,0.007724052,leafcutter,0.984584506,0.001193524,leafcutter,0.98084871,0.00145988,leafcutter,0.932915462,0.012612137,leafcutter,0.999894357,-0.024001169,majiq,0.995488717,5.09E-05,majiq
EIF2B3,0.964205495,0.056028109,leafcutter,0.949547814,0.047913203,leafcutter,0.982350247,0.01159546,leafcutter,0.999694593,-0.034630428,majiq,0.96892902,0.057477761,leafcutter,0.994117119,0.00987598,leafcutter
EIF2B4,0.699613336,0.033,rmats,0.507074215,0.035,rmats,0.845243045,0.011,rmats,0.917088394,0.064423635,leafcutter,0.959029205,0.019978382,leafcutter,0.89630175,0.0600445,leafcutter
EIF2B5,0.763252478,0.010612996,leafcutter,0.585983332,-0.043,rmats,0.247230445,0.0574018,leafcutter,0.874437339,0.046486767,leafcutter,0.417863491,-0.048,rmats,0.202864614,-0.061,rmats
EIF2D,0.955133813,0.003080188,leafcutter,0.233883455,0.022955916,leafcutter,0.38900716,0.012,rmats,0.917088394,0.042220165,leafcutter,0.663739849,0.021898968,leafcutter,0.975803305,0.009530894,leafcutter
EIF2S1,0.823497427,0.009981616,leafcutter,1,7.69E-07,majiq,1,-7.62E-07,majiq,1,6.83E-07,majiq,0.999999999,5.08E-07,majiq,0.999999999,-4.00E-07,majiq
EIF2S2,0.72106815,0.053360202,leafcutter,1,0.007694406,majiq,0.999999534,-0.017595197,majiq,0.917088394,0.003308056,leafcutter,0.999999992,-0.004537204,majiq,1,-0.000187276,majiq
EIF2S3,0.766285729,0.005710789,leafcutter,1,3.79E-12,majiq,1,-4.50E-10,majiq,0.970857941,0.004900563,leafcutter,1,-5.24E-12,majiq,1,-1.06E-08,majiq
EIF3A,0.763252478,0.002728171,leafcutter,1,3.70E-11,majiq,1,6.52E-07,majiq,1,5.72E-07,majiq,1,-2.03E-07,majiq,1,4.01E-06,majiq
EIF3B,0.877106115,0.015867887,leafcutter,0.507135332,-0.012,rmats,0.170921061,-0.015,rmats,0.874437339,0.003230964,leafcutter,0.98021261,-0.01,rmats,0.943836591,0.015015633,leafcutter
EIF3C,0.999998726,0.013632529,leafcutter,0.971270114,0.008982777,leafcutter,0.735648577,0.047126978,leafcutter,0.874437339,0.036692356,leafcutter,0.928816342,0.054836822,leafcutter,0.89223717,0.023925039,leafcutter
EIF3CL,1,-2.99E-10,majiq,1,7.77E-16,majiq,1,3.74E-10,majiq,1,5.92E-08,majiq,1,-1.03E-11,majiq,1,2.19E-10,majiq
EIF3D,0.953129023,0.005423016,leafcutter,1,9.06E-13,majiq,1,8.33E-11,majiq,0.904822349,0.00633887,leafcutter,1,6.74E-07,majiq,1,2.58E-12,majiq
EIF3E,0.934200092,0.001700346,leafcutter,1,0.004315518,majiq,0.301656124,-0.231,rmats,0.507366832,-0.182,rmats,0.962467693,-0.123,rmats,0.999999996,1.93E-05,majiq
EIF3F,0.763252478,0.007837441,leafcutter,1,7.77E-16,majiq,0.901135504,0.002668529,leafcutter,0.985109859,0.003152249,leafcutter,1,7.78E-16,majiq,1,7.77E-16,majiq
EIF3G,0.921910499,0.002293786,leafcutter,1,1.27E-13,majiq,1,-0.002630745,majiq,0.874437339,0.011698974,leafcutter,0.109408719,-0.128,rmats,1,-0.003821167,majiq
EIF3H,0.995071735,0.009114273,leafcutter,1,7.77E-16,majiq,0.999989429,-0.003204414,majiq,0.999995796,-0.005297353,majiq,0.999991876,-0.003605816,majiq,0.999999513,-0.012370292,majiq
EIF3I,0.845284461,0.020519298,leafcutter,1,1.58E-14,majiq,1,-0.00155363,majiq,0.904822349,0.005653542,leafcutter,0.999990498,-0.001348421,majiq,0.999999997,-0.001487896,majiq
EIF3J,0.774485737,0.048165326,leafcutter,1,-0.011277967,majiq,0.999827199,-0.008855948,majiq,0.874437339,0.0810661,leafcutter,0.995116714,0.008304332,leafcutter,0.583026431,0.024391709,leafcutter
EIF3K,0.872078903,0.013807012,leafcutter,0.766913791,-0.011,rmats,0.024578129,-0.02,rmats,0.999999523,-0.011225666,majiq,0.999382977,0.001852629,leafcutter,0.757044335,0.015447724,leafcutter
EIF3L,0.74587183,0.031850921,leafcutter,1,7.49E-13,majiq,1,1.50E-13,majiq,1,-6.55E-06,majiq,1,-4.01E-06,majiq,1,6.07E-07,majiq
EIF3M,0.998262622,0.004650082,leafcutter,1,1.61E-10,majiq,0.999984237,-0.004740852,majiq,0.99996558,-0.004769687,majiq,0.999999929,-0.021701012,majiq,0.999999096,-0.015936331,majiq
EIF4A1,0.435658418,-0.118,rmats,0.27835061,-0.006,rmats,0.215000555,-0.006,rmats,0.983046522,0.000952802,leafcutter,1,7.77E-16,majiq,0.666043197,-0.005,rmats
EIF4A2,0.965088068,0.003162618,leafcutter,0.906261316,0.009892989,leafcutter,0.942081323,0.0144845,leafcutter,0.874437339,0.016423156,leafcutter,0.139618929,0.039,rmats,0.006009366,0.034493133,leafcutter
EIF4A3,0.999999997,-3.42E-05,majiq,1,2.18E-05,majiq,0.999999999,-1.47E-05,majiq,0.999999997,3.53E-05,majiq,0.999999998,3.40E-05,majiq,0.999999997,2.97E-05,majiq
EIF4B,0.766285729,0.002324802,leafcutter,0.633664032,0.016229735,leafcutter,0.990746544,0.000559083,leafcutter,0.964590415,0.003544748,leafcutter,0.922001195,0.012515018,leafcutter,0.982384096,0.002836261,leafcutter
EIF4E,0.825806732,0.031295308,leafcutter,0.738763716,0.027692937,leafcutter,0.373483275,0.055213425,leafcutter,0.999944838,-0.001466841,majiq,0.999382977,0.004211245,leafcutter,0.874351799,0.039344446,leafcutter
EIF4E2,0.763252478,0.039475079,leafcutter,0.577248468,0.036818332,leafcutter,0.851021193,0.033225473,leafcutter,0.874437339,0.05378814,leafcutter,0.845767778,0.020635888,leafcutter,0.553824047,0.054074354,leafcutter
EIF4E3,0.999960813,-0.000481079,majiq,,,,,,,,,,0.999976565,0.000486439,majiq,,,
EIF4EBP1,0.956085684,0.014091866,leafcutter,0.930445458,0.010510214,leafcutter,0.983560181,0.002071399,leafcutter,0.999999988,-1.87E-06,majiq,0.999382977,0.00272264,leafcutter,0.965457843,0.011300562,leafcutter
EIF4EBP3,0.99999931,0.000753546,majiq,0.99999986,-0.000453436,majiq,0.999999833,0.000759761,majiq,0.99999996,0.000756711,majiq,0.999999643,0.000755882,majiq,0.999998812,-0.000751292,majiq
EIF4ENIF1,0.858249114,0.093358278,leafcutter,0.933206208,0.008528917,leafcutter,0.99998834,0.004763216,majiq,0.961197331,0.066767738,leafcutter,0.996076234,0.030408607,leafcutter,0.994221014,0.007616139,leafcutter
EIF4G1,0.224155635,0.041,rmats,0.233772904,0.041,rmats,0.60775005,0.029,rmats,0.874437339,0.007398057,leafcutter,0.999382977,0.003727906,leafcutter,0.28821589,0.039,rmats
EIF4G2,0.927509764,0.002924839,leafcutter,0.059479493,-0.043,rmats,0.073035338,-0.005,rmats,0.99999397,0.000459878,majiq,0.986728745,0.004653592,leafcutter,0.994407982,0.001652834,leafcutter
EIF4G3,0.778827693,0.013514298,leafcutter,0.594370625,0.035401374,leafcutter,0.539047453,0.046,rmats,0.178682699,0.043,rmats,0.55248702,0.069,rmats,0.800579381,0.017956711,leafcutter
EIF4H,0.997088484,0.007882838,leafcutter,0.970966741,0.006870708,leafcutter,0.848665808,0.009690513,leafcutter,0.991757535,0.001594896,leafcutter,0.997105598,0.008154285,leafcutter,0.857948497,0.019208942,leafcutter
EIF5,0.684179485,-0.032,rmats,0.849453354,0.037692981,leafcutter,0.899569467,0.02850717,leafcutter,0.874437339,0.016532198,leafcutter,0.995116714,0.014641999,leafcutter,0.742472438,0.066209956,leafcutter
EIF5A,0.941444444,0.017391851,leafcutter,0.989594872,0.002158479,leafcutter,0.128882061,-0.006,rmats,0.999347078,-0.00822822,majiq,0.995737098,0.003679918,leafcutter,0.73680172,0.010001536,leafcutter
EIF5A2,0.99988595,3.40E-05,majiq,0.413182643,0.02605713,leafcutter,0.999999008,-7.14E-05,majiq,0.999984717,-4.78E-05,majiq,0.999973795,-0.007124427,majiq,0.999446076,0.000188169,majiq
EIF5B,0.817578437,0.011862598,leafcutter,0.712932611,0.011756347,leafcutter,0.712721253,0.010811549,leafcutter,0.904822349,0.010765024,leafcutter,0.845767778,0.014333641,leafcutter,0.918150378,0.011148518,leafcutter
EIF6,0.88211555,0.03505967,leafcutter,0.770861305,0.016023181,leafcutter,0.901135504,0.01854686,leafcutter,0.917088394,0.020238925,leafcutter,0.995116714,0.022449121,leafcutter,0.957930867,0.024807484,leafcutter
ELAC1,0.999998726,0.043409771,leafcutter,0.790260175,0.087432877,leafcutter,0.546591888,0.130011988,leafcutter,0.949244411,0.079660935,leafcutter,0.999382977,0.049091575,leafcutter,0.772673516,-0.161,rmats
