,dPSI_iPSC_1755497_10x,dPSI_iPSC_1755497_10x_bridge,dPSI_iPSC_1755497_3x,dPSI_iPSC_1755497_3x_bridge,dPSI_iPSC_2006152_10x,dPSI_iPSC_2006152_10x_bridge,dPSI_iPSC_2006152_3x,dPSI_iPSC_2006152_3x_bridge,dPSI_iPSC_2189972_10x,dPSI_iPSC_2189972_3x,dPSI_iPSC_2194943_10x,dPSI_iPSC_2194943_3x,dPSI_iPSC_2195127_10x,dPSI_iPSC_2195127_3x,dPSI_iPSC_2195327_10x,dPSI_iPSC_2195327_3x,dPSI_iPSC_2197294_10x,dPSI_iPSC_2197294_3x,dPSI_NGN2_1755497_10x,dPSI_NGN2_1755497_3x,dPSI_NGN2_2006152_10x,dPSI_NGN2_2006152_3x,dPSI_NGN2_2189972_10x,dPSI_NGN2_2189972_3x,dPSI_NGN2_2194943_10x,dPSI_NGN2_2194943_3x,dPSI_NGN2_2195127_10x,dPSI_NGN2_2195127_3x,dPSI_NGN2_2195327_10x,dPSI_NGN2_2195327_3x,dPSI_NGN2_2197294_10x,dPSI_NGN2_2197294_3x,dPSI_Sy5Y_1755497_10x,dPSI_Sy5Y_1755497_10x_bridge,dPSI_Sy5Y_1755497_3x,dPSI_Sy5Y_1755497_3x_bridge,dPSI_Sy5Y_2006152_10x,dPSI_Sy5Y_2006152_10x_bridge,dPSI_Sy5Y_2006152_3x,dPSI_Sy5Y_2006152_3x_bridge,dPSI_Sy5Y_2189972_10x,dPSI_Sy5Y_2189972_3x,dPSI_Sy5Y_2194943_10x,dPSI_Sy5Y_2194943_3x,dPSI_Sy5Y_2195127_10x,dPSI_Sy5Y_2195127_3x,minpadj_maxPdPSI_iPSC_1755497_10x,minpadj_maxPdPSI_iPSC_1755497_10x_bridge,minpadj_maxPdPSI_iPSC_1755497_3x,minpadj_maxPdPSI_iPSC_1755497_3x_bridge,minpadj_maxPdPSI_iPSC_2006152_10x,minpadj_maxPdPSI_iPSC_2006152_10x_bridge,minpadj_maxPdPSI_iPSC_2006152_3x,minpadj_maxPdPSI_iPSC_2006152_3x_bridge,minpadj_maxPdPSI_iPSC_2189972_10x,minpadj_maxPdPSI_iPSC_2189972_3x,minpadj_maxPdPSI_iPSC_2194943_10x,minpadj_maxPdPSI_iPSC_2194943_3x,minpadj_maxPdPSI_iPSC_2195127_10x,minpadj_maxPdPSI_iPSC_2195127_3x,minpadj_maxPdPSI_iPSC_2195327_10x,minpadj_maxPdPSI_iPSC_2195327_3x,minpadj_maxPdPSI_iPSC_2197294_10x,minpadj_maxPdPSI_iPSC_2197294_3x,minpadj_maxPdPSI_NGN2_1755497_10x,minpadj_maxPdPSI_NGN2_1755497_3x,minpadj_maxPdPSI_NGN2_2006152_10x,minpadj_maxPdPSI_NGN2_2006152_3x,minpadj_maxPdPSI_NGN2_2189972_10x,minpadj_maxPdPSI_NGN2_2189972_3x,minpadj_maxPdPSI_NGN2_2194943_10x,minpadj_maxPdPSI_NGN2_2194943_3x,minpadj_maxPdPSI_NGN2_2195127_10x,minpadj_maxPdPSI_NGN2_2195127_3x,minpadj_maxPdPSI_NGN2_2195327_10x,minpadj_maxPdPSI_NGN2_2195327_3x,minpadj_maxPdPSI_NGN2_2197294_10x,minpadj_maxPdPSI_NGN2_2197294_3x,minpadj_maxPdPSI_Sy5Y_1755497_10x,minpadj_maxPdPSI_Sy5Y_1755497_10x_bridge,minpadj_maxPdPSI_Sy5Y_1755497_3x,minpadj_maxPdPSI_Sy5Y_1755497_3x_bridge,minpadj_maxPdPSI_Sy5Y_2006152_10x,minpadj_maxPdPSI_Sy5Y_2006152_10x_bridge,minpadj_maxPdPSI_Sy5Y_2006152_3x,minpadj_maxPdPSI_Sy5Y_2006152_3x_bridge,minpadj_maxPdPSI_Sy5Y_2189972_10x,minpadj_maxPdPSI_Sy5Y_2189972_3x,minpadj_maxPdPSI_Sy5Y_2194943_10x,minpadj_maxPdPSI_Sy5Y_2194943_3x,minpadj_maxPdPSI_Sy5Y_2195127_10x,minpadj_maxPdPSI_Sy5Y_2195127_3x
NHSL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.413229996763347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.922872853500036,NA,NA,NA
NIPA1,NA,NA,NA,NA,-0.421420432176743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.406,-0.461711488047633,NA,NA,0.64,0.696,0.324,-0.352,0.63,NA,NA,NA,0.355,NA,NA,NA,NA,NA,0.96324517254526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.26449332748e-07,0.986845188453631,NA,NA,0,0,1.71572422935e-10,8.47733392673e-08,0,NA,NA,NA,0,NA
NKAIN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441600028392069,NA,0.612616315977956,0.320349189269542,0.517846000485956,0.273153409464782,0.453065156447965,NA,0.353298374646728,NA,0.462343137079561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48691969788583e-05,NA,0.000198076792570526,0.000599406529981627,0.000700466237773638,0.00255264196394946,9.3855140175524e-05,NA,0.000232711044408727,NA,0.000394372661478588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLGN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268920778156751,NA,NA,NA,0.349960271609722,NA,0.547305378447512,NA,NA,NA,0.320878762490482,NA,0.303041457966947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00435727885983592,NA,NA,NA,3.82213634498593e-06,NA,1.0132741127874e-06,NA,NA,NA,7.08204083096741e-05,NA,1.84545654422685e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOD1,NA,NA,0.469,NA,NA,0.373,NA,NA,NA,0.315,NA,NA,NA,NA,NA,0.431545292945475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.53674622316e-05,NA,NA,0.000414905659646,NA,NA,NA,0.00669662785737,NA,NA,NA,NA,NA,0.901213112502858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOMO2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489969707014012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.978590676171321,NA,NA,NA,NA
NOX4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.350568928874058,NA,NA,0.394915797480259,0.373296735693687,NA,-0.347237606058578,NA,NA,NA,NA,0.341474983390445,0.280723027305419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000459335066440309,NA,NA,0.000788117550178609,0.000229437841996571,NA,0.0212042738164862,NA,NA,NA,NA,0.000217035942469545,0.00604225295952904
NPHP3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257003061082171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0242167113679128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NQO2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.383,NA,-0.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1.12214374046e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NR1H3,NA,0.403621871381342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.312208955239335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00450898294947582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00743083890856331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NSMF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.276438611416842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0422811591802967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NUDT22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.341,NA,-0.339,-0.302,-0.339,NA,NA,NA,NA,NA,NA,-0.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.69921447675e-06,NA,1.03997373103e-05,0.00176798980683,1.77733269645e-05,NA,NA,NA,NA,NA,NA,3.82218577788e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NUP58,0.411996333411949,-0.344,NA,NA,-0.368,-0.368,NA,NA,0.400321876376511,NA,0.350212835846794,NA,-0.459,0.301450923380423,-0.345,0.286550823119705,0.349567406622488,NA,-0.658,0.752,-0.531,0.75,0.319088390898929,NA,0.758,NA,-0.569,0.327996016783285,-0.348,0.286406128546287,0.753,NA,-0.392,-0.458,NA,0.29754052259538,-0.363,-0.602,0.406492440063365,-0.33,0.448776186883135,NA,0.300555169849608,NA,-0.587,-0.346,2.30844686790881e-06,0,NA,NA,0,0,NA,NA,1.03331149591456e-06,NA,1.10372097394677e-05,NA,0,7.48681049781766e-06,0,7.38902097538958e-06,0.000687756940758562,NA,0,4.30553852975e-08,0,9.73231985074e-08,8.01124139455526e-07,NA,6.30825230878e-09,NA,0,1.27041347122523e-07,0,7.64870146951489e-05,4.310364431e-08,NA,0,0,NA,0.000111945799195042,0,0,7.49753907797647e-09,0,2.91337424563206e-09,NA,6.30301858524121e-08,NA,0,0
OBI1-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.442134576530235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.967515561177223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OCLN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.732675943673428,NA,NA,0.875959586443445,0.874637156292639,NA,0.491540198538481,NA,NA,NA,NA,0.83960732679355,0.576645205200721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000712418238590663,NA,NA,0.00151785436594161,0.000294650212897897,NA,0.000875112104325919,NA,NA,NA,NA,0.00684788421750592,0.00277122184304947
OCLNP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.526100828019505,0.722177282920931,NA,NA,0.884443767903247,0.893317763185275,0.465997853035989,0.474136628595926,-0.593022545845367,NA,-0.499510418248402,NA,0.880959246311327,0.61609426396476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999725607814683,0.00055366223159958,NA,NA,0.00819755107734971,0.000322982850047537,0.997547075977828,0.00111038403366445,0.999978953983803,NA,0.998841330872867,NA,0.0339883617045218,0.00291920305600623
ODR4,NA,NA,NA,NA,0.304954739103202,0.339065724355375,NA,NA,0.254408257561795,NA,NA,NA,0.332591917713784,NA,0.320310855279336,NA,NA,NA,NA,NA,0.314209088376987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.424301212284509,0.432634851145569,NA,NA,NA,NA,NA,NA,0.32219975560048,NA,NA,NA,NA,NA,1.82858757386775e-06,1.00217861219663e-06,NA,NA,4.13931983416456e-06,NA,NA,NA,1.06284106355447e-06,NA,2.71705821144701e-05,NA,NA,NA,NA,NA,0.00379509724400327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26537372965449e-08,8.83259002093353e-07,NA,NA,NA,NA,NA,NA,1.39654818419352e-06,NA
ORAI3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.310663469833745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0250974171734967
OSBPL6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451519238015831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.964263849329886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OSGEPL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OTX2,NA,NA,NA,NA,NA,-0.259524867474308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000125484810829535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PACSIN2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259006620261296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00289031816676734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PARGP1,NA,NA,NA,NA,NA,-0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0387790318149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCBP1-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.253739082956091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0132441210837157,NA,NA,NA,NA
PCDH10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590749056913421,NA,0.589256743043083,NA,0.349380074127349,NA,0.550842406975027,NA,0.521134513121831,NA,0.357183163075362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17474058524048e-06,NA,1.56332461919485e-07,NA,4.84399055120876e-05,NA,7.11679493637519e-07,NA,1.12911871197843e-06,NA,2.25745743927263e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCDH9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305617038990778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51552806085762e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PDE3A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405945489740728,0.421873327241744,NA,NA,0.38208617248671,NA,NA,NA,0.387203969039737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38023721533652e-06,5.57875702106086e-07,NA,NA,3.53759350178085e-06,NA,NA,NA,1.39870508635544e-05,NA
PDE7A,-0.538,-0.568,0.342075444372789,0.274088099157395,-0.613,-0.605,-0.366,-0.318,-0.72,-0.435,-0.682,-0.429,-0.666,-0.379,-0.656,-0.441,-0.635,-0.337,-0.842,-0.571,-0.761,-0.398,-0.77,-0.419,-0.895,-0.546,-0.734,-0.398,-0.721,-0.336,-0.835,-0.455,-0.674,-0.712,-0.32,-0.415,-0.825,-0.797,-0.519,-0.606,-0.845,-0.554,-0.683,-0.365,-0.791,-0.592,0,0,8.78112390262921e-05,0.000118866229732307,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93403331631e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PDXDC1,NA,NA,NA,NA,0.299045359591193,0.304004037617732,NA,NA,0.279253121531095,NA,0.28689577413222,NA,0.251602283194123,NA,NA,NA,NA,NA,0.282128469360373,NA,0.703167506271063,NA,-0.529112373778397,NA,0.788214721090039,NA,0.502456326470355,NA,-0.519434386209628,NA,0.573018765899125,NA,NA,0.431670268286516,NA,NA,-0.480249439892559,NA,NA,NA,-0.554089765433005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000388227601781267,3.38917716799507e-06,NA,NA,0.00537619735511446,NA,0.000425113507850741,NA,0.00223252057872454,NA,NA,NA,NA,NA,0.0191015900735588,NA,4.96202781408141e-05,NA,0.999069848468674,NA,8.5962745404117e-05,NA,9.69660786115932e-05,NA,0.99783375377335,NA,5.29446856485344e-05,NA,NA,0.000266665442860681,NA,NA,0.990782974064528,NA,NA,NA,0.999616881861779,NA,NA,NA,NA,NA
PDXDC2P,NA,0.5461888897104,NA,NA,NA,0.490630125066656,NA,NA,0.60364466155518,NA,0.467457293981808,NA,0.416140023707039,NA,0.650131712739455,NA,NA,NA,NA,NA,0.900304955238816,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769096450380301,NA,NA,0.740669411725829,NA,NA,NA,NA,NA,0.567737751556846,NA,NA,NA,NA,NA,-0.514255320596071,NA,0.999998040867113,NA,NA,NA,0.998793130923271,NA,NA,0.999991022320084,NA,0.99410638715374,NA,0.971390214549072,NA,0.999999345158094,NA,NA,NA,NA,NA,0.999999999999053,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999975227372,NA,NA,0.999999999999008,NA,NA,NA,NA,NA,0.999906246875585,NA,NA,NA,NA,NA,0.997519982503786
PHOX2B-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608972712585532,0.509192435085456,0.59232301389745,0.382207912824153,0.568485658236347,0.38745820186305,0.619287406620216,0.521341566749868,0.558425615899224,0.471135790153782,0.560559791505868,0.469982715238443,0.532509446059758,0.480473554172205,0.491192708529063,0.363420768643623,0.29280867925045,NA,0.253751104643222,-0.425308051642748,0.36854786535226,0.376724618942392,0.278926672237037,0.329131990204886,-0.422039361444012,0.324137989112542,0.376956538736075,-0.320206166252965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.24204029065533e-05,0.000563878643468089,0.000437922327292922,0.0177369603631401,7.63217309198497e-05,0.0215021560666429,5.03697065275359e-05,0.000513772684828367,5.04449837479605e-05,0.00101179169484694,0.000620836644144235,0.0374729141480732,0.000151016521518671,0.00283769577625044,0.993990129209663,0.00129041709442329,0.0063185447819092,NA,3.20862820269595e-08,3.55180759913834e-07,0.00644200961964127,5.62294885213224e-05,0.0484764406760596,0.0387589727108759,4.70229073482282e-06,0.0189660237278223,2.9263863602362e-05,0.000295240973855389
PI4K2B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.699059245035436,NA,0.718200937299876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999685783307,NA,0.999998824997483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIEZO2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289816647908654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00423168505905226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PIGN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.319,NA,NA,NA,NA,0.372085634261735,NA,NA,NA,0.686503746675115,NA,NA,NA,NA,NA,NA,NA,-0.421,NA,-0.324,NA,0.356689292567293,-0.369,NA,NA,NA,NA,NA,NA,NA,-0.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000661806087875,NA,NA,NA,NA,0.00170845843297816,NA,NA,NA,1.60531242348623e-06,NA,NA,NA,NA,NA,NA,NA,4.38969666716e-12,NA,5.31892250508e-05,NA,0.000174561313411705,1.49771873491e-07,NA,NA,NA,NA,NA,NA,NA,0.000800202918207
PILRB,NA,-0.344,-0.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000250576877414,0.00128248691232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00494966670605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
