,minpadj_maxPdPSI_iPSC-4088-10x,dPSI_iPSC-4088-10x,minpadj_maxPdPSI_iPSC-4088-3x,dPSI_iPSC-4088-3x,minpadj_maxPdPSI_iPSC-4090-10x,dPSI_iPSC-4090-10x,minpadj_maxPdPSI_iPSC-4090-3x,dPSI_iPSC-4090-3x,minpadj_maxPdPSI_iPSC-4714-10x,dPSI_iPSC-4714-10x,minpadj_maxPdPSI_iPSC-4714-3x,dPSI_iPSC-4714-3x,minpadj_maxPdPSI_iPSC-4741-10x,dPSI_iPSC-4741-10x,minpadj_maxPdPSI_iPSC-4741-3x,dPSI_iPSC-4741-3x,minpadj_maxPdPSI_iPSC-4748-10x,dPSI_iPSC-4748-10x,minpadj_maxPdPSI_iPSC-4748-3x,dPSI_iPSC-4748-3x,minpadj_maxPdPSI_iPSC-5420-10x,dPSI_iPSC-5420-10x,minpadj_maxPdPSI_iPSC-5420-3x,dPSI_iPSC-5420-3x,minpadj_maxPdPSI_iPSC-6152-10x,dPSI_iPSC-6152-10x,minpadj_maxPdPSI_iPSC-6152-3x,dPSI_iPSC-6152-3x,minpadj_maxPdPSI_iPSC-6527-10x,dPSI_iPSC-6527-10x,minpadj_maxPdPSI_iPSC-6527-3x,dPSI_iPSC-6527-3x,minpadj_maxPdPSI_iPSC-6866-10x,dPSI_iPSC-6866-10x,minpadj_maxPdPSI_iPSC-6866-3x,dPSI_iPSC-6866-3x,minpadj_maxPdPSI_iPSC-6960-10x,dPSI_iPSC-6960-10x,minpadj_maxPdPSI_iPSC-6960-3x,dPSI_iPSC-6960-3x,minpadj_maxPdPSI_iPSC-9701-10x,dPSI_iPSC-9701-10x,minpadj_maxPdPSI_iPSC-9701-3x,dPSI_iPSC-9701-3x,minpadj_maxPdPSI_NGN2-4088-10x,dPSI_NGN2-4088-10x,minpadj_maxPdPSI_NGN2-4088-3x,dPSI_NGN2-4088-3x,minpadj_maxPdPSI_NGN2-4090-10x,dPSI_NGN2-4090-10x,minpadj_maxPdPSI_NGN2-4090-3x,dPSI_NGN2-4090-3x,minpadj_maxPdPSI_NGN2-4714-10x,dPSI_NGN2-4714-10x,minpadj_maxPdPSI_NGN2-4714-3x,dPSI_NGN2-4714-3x,minpadj_maxPdPSI_NGN2-4741-10x,dPSI_NGN2-4741-10x,minpadj_maxPdPSI_NGN2-4741-3x,dPSI_NGN2-4741-3x,minpadj_maxPdPSI_NGN2-4748-10x,dPSI_NGN2-4748-10x,minpadj_maxPdPSI_NGN2-4748-3x,dPSI_NGN2-4748-3x,minpadj_maxPdPSI_NGN2-5420-10x,dPSI_NGN2-5420-10x,minpadj_maxPdPSI_NGN2-5420-3x,dPSI_NGN2-5420-3x,minpadj_maxPdPSI_NGN2-6152-10x,dPSI_NGN2-6152-10x,minpadj_maxPdPSI_NGN2-6152-3x,dPSI_NGN2-6152-3x,minpadj_maxPdPSI_NGN2-6527-10x,dPSI_NGN2-6527-10x,minpadj_maxPdPSI_NGN2-6527-3x,dPSI_NGN2-6527-3x,minpadj_maxPdPSI_NGN2-6866-10x,dPSI_NGN2-6866-10x,minpadj_maxPdPSI_NGN2-6866-3x,dPSI_NGN2-6866-3x,minpadj_maxPdPSI_NGN2-6960-10x,dPSI_NGN2-6960-10x,minpadj_maxPdPSI_NGN2-6960-3x,dPSI_NGN2-6960-3x,minpadj_maxPdPSI_NGN2-9701-10x,dPSI_NGN2-9701-10x,minpadj_maxPdPSI_NGN2-9701-3x,dPSI_NGN2-9701-3x
ERVK13-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00256009991309,0.307,0.000360885151769,0.378,NA,NA,NA,NA,0.00321083398147,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00238200102907,0.313,NA,NA,0.00176289234709,0.305,NA,NA
EVC,0.00101773242026224,0.648610920690559,NA,NA,0.911903243562848,0.405803537705587,NA,NA,0.940515485884498,0.391455561048343,NA,NA,0.998057010052856,0.483792858697931,NA,NA,0.9622983060927,0.423540175056799,NA,NA,0.995503696145907,0.475167770991572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09423244513294e-06,0.909365859452335,0.982009637439844,-0.426385471681067,0.99921491936646,0.513534552062049,NA,NA,0.999744417621032,0.535742188847809,NA,NA,0.99999999999998,0.968019204093252,0.997434814308288,0.544764800746434,0.999999998981979,0.819231813773377,0.999900457549228,0.575439551710313,0.999999999999978,0.963700537235266,0.999958599315069,0.59272844061221,0.999999999995224,0.912018428486665,0.975754350653797,0.43631483411871,0.999999999984474,0.890839678223761,0.984656427507054,0.482122608318618,0.999986885917497,0.669829211164971,NA,NA,0.99999645813445,0.680253979017282,0.957322360344044,-0.420791698018678,0.999999994135973,0.803219406737646,0.99984657713899,0.640674072369197,0.999999999870747,0.841361023720308,0.995941428870695,0.487863486235123,0.999999999999894,0.944771253224922,0.999555957531744,0.546165704013525,0.999999999911772,0.857972356691832,NA,NA
EWSR1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.352,NA,NA
EXOC6B,0,-0.784,0,-0.503,0,-0.558,0,-0.3,0,-0.566,0.000214574960588074,0.320006859751298,0,-0.552,0.0017522132681732,0.267555668802183,0,-0.493,0.000570731073260675,0.291890184319595,0,-0.842,0,-0.506,0,-0.634,0.00321212038143903,0.373625391163155,0,-0.446,NA,NA,0,-0.802,0,-0.449,0,-0.494,NA,NA,0,-0.501,0.000267313319382717,0.376257575889334,0,-0.766,0,-0.415,0,-0.597,4.4596163886159e-05,0.288798445650941,0,-0.695,NA,NA,0,-0.501,NA,NA,0,-0.533,NA,NA,0,-0.704,0.000810077946152402,0.334463652084848,0,-0.592,NA,NA,0,-0.394,NA,NA,0,-0.57,NA,NA,0,-0.568,NA,NA,0,-0.473,NA,NA
EXOSC8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00320790983819,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0317139494039,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EXTL2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32083597250705e-06,0.550640033521892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998952307612872,-0.530054136405478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000383489895117916,0.390084185537286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F11R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.965632911929541,0.434822224061538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAAP20,0,-0.338,1.37094453569234e-08,0.361025827725341,0,-0.333,NA,NA,0,-0.431,NA,NA,8.75293639076877e-11,0.318808566226335,NA,NA,0,-0.336,NA,NA,0,-0.359,0,-0.317,0,-0.408,NA,NA,4.08198696650453e-10,0.349396068481807,NA,NA,0,-0.474,0,-0.349,0,-0.366,NA,NA,0,-0.409,NA,NA,0,-0.419,1.31179499147e-09,-0.323,7.98166923602e-09,-0.34,NA,NA,0,-0.422,NA,NA,0,-0.388,NA,NA,0,-0.328,NA,NA,0,-0.368,4.33840997315e-13,-0.361,0,-0.433,1.44224439288e-08,-0.308,0,-0.426,NA,NA,0,-0.357,NA,NA,0,-0.364,NA,NA,0,-0.303,NA,NA
FAIM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6402486209546e-07,-0.323659880434657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM114A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000785607307292257,0.252041857062207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM124A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5429554083577e-06,-0.286176745328127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89952984950707e-06,0.76597549780924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM13B,NA,NA,NA,NA,NA,NA,NA,NA,0.00884173295509389,-0.345584903494223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294959092374729,-0.266027629414488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM149A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0386539649846652,0.315578252845588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM157A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0205195878391063,0.255218310696734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM161A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00780787147838765,0.342820180864845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00108148565535054,0.3689128150918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM162A,NA,NA,NA,NA,NA,NA,NA,NA,2.49143872118121e-06,0.391097285108948,NA,NA,0,-0.781,2.11212942156827e-05,0.44722062383581,4.52522470369279e-05,0.259380576047829,NA,NA,0.000602458628272323,0.268141469181622,NA,NA,0,-0.333,NA,NA,NA,NA,NA,NA,0,-0.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52412732554481e-05,0.443887996487411,NA,NA,0,-0.837,1.82451048008293e-05,0.499012110230093,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM172A,0.0366390870113636,-0.252349367023832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FAM174A,NA,NA,NA,NA,NA,NA,NA,NA,0.981420650682133,0.429320186683289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034231142553861,0.257688135425325,NA,NA,NA,NA,NA,NA,0.00503377349749206,0.348032431020614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.354,0.00129067799593242,0.259361877947051,4.40748791559817e-05,0.349313672707672,NA,NA,NA,NA,NA,NA,0.00639342314843112,0.298403282642883,NA,NA,0.00360778315636311,0.325143723112638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00457558247515633,0.252914793662659,NA,NA,NA,NA,NA,NA
FAM221A,0.0297852843731,0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0105523614442,0.348,0.00113731856811,0.454,0.0246164757109,0.322,0.0117235117779,0.337,NA,NA,0.0131465904259,0.329,NA,NA,NA,NA,NA,NA,0.00147461370802,0.424,0.000999549243486,0.416,NA,NA,NA,NA,0.00367157917161,0.399,0.0016194617618,0.419,NA,NA,NA,NA,0.00658890365415,0.346,0.010594281846,0.325,NA,NA,NA,NA,NA,NA
FAM86B1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0470559211763178,0.360992497970164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FANCA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0255429290717707,0.261405437388928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992462226618776,0.535115466841061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00116463423321385,0.288265313854556,NA,NA,NA,NA,1.2928399900358e-05,0.268101555490409,NA,NA,NA,NA,NA,NA,9.66288520934415e-05,0.266755999795054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80952805851562e-05,0.350862583777817,NA,NA,NA,NA,NA,NA
FBN2,0.00122715113651395,0.590506283534179,NA,NA,NA,NA,NA,NA,5.42251561010744e-05,0.837547478067945,NA,NA,0.999999999999973,0.848225562676595,0.986598106906432,0.436171983312972,0.999999523343427,-0.633151085048014,NA,NA,0.999643545192049,0.570488947428187,0.938669903577507,0.399584965604641,0.999999443984011,0.606624691214893,NA,NA,0.999990614321165,0.587620250929308,NA,NA,0.999999999989838,0.774056764370165,0.986585594252584,0.433377635120686,0.999835434248911,0.531180559362377,NA,NA,0.00943224197212907,0.529154280562184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBXL16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48012086268346e-06,0.376032348565224,NA,NA,NA,NA,NA,NA,1.44168476983334e-06,0.324748844992612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26007477472448e-05,0.267083522201462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0112231285838034,0.498012774850725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FGD4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8348875331145e-06,0.425096125636525,NA,NA,1.69530407866823e-05,0.398155680408156,NA,NA,0,-0.488,NA,NA,0,-0.469,NA,NA,0,-0.32,NA,NA,4.76990445423262e-06,0.279452436095332,NA,NA,NA,NA,NA,NA,0.00354642097688298,0.280635600535264,NA,NA,2.18069179928201e-05,0.39048065116934,NA,NA,0,-0.32,NA,NA,5.02863250327932e-06,0.421385245996894,NA,NA
FGF12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.38580149611388e-11,0.561082427162276,2.6637866935842e-08,0.363332057352253,NA,NA,NA,NA,NA,NA,NA,NA,1.51289630855447e-07,0.304478691980223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FGFR1,NA,NA,0.0022080856659,0.455,0.0358209986235,0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0366807488442,0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FGFR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.935924452979377,0.441253727220571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHOD3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999999999999969,-0.92077595441002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00117466744051,0.361,NA,NA,NA,NA,NA,NA,0.000249684789323584,0.708746738582835,0.00663839601519795,0.491716146673982,1.18015866880878e-06,0.674654542696714,NA,NA,0.000270714636269932,0.783289125496106,0.000318119450490032,0.499306347299446,8.13956162489785e-07,0.752937917320973,2.96387247834437e-06,0.373432135182466,6.79503171732318e-07,0.832143055541085,4.95796408604288e-05,0.637008212452374,0.00307326668653943,0.717570242344826,0.0105450615850452,0.463022934010722,8.15180529429668e-05,0.751645041121796,0.020657732705736,0.260433850097285,0.00320405291411047,0.774110697433587,0.00594582913657614,0.326975070172953,0.00202629801499389,0.655535072827083,0.000758104333598619,0.465403478358908,2.93729693420443e-07,0.790611878405564,9.38894064928753e-07,0.494970760783763,0.000585296748273005,0.729913931959607,NA,NA
FIRRE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0100730429136812,0.406231303419673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FKBP1B,NA,NA,NA,NA,NA,NA,NA,NA,0.961408427823608,0.462359930356418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FLVCR2,NA,NA,NA,NA,NA,NA,NA,NA,0.0426151544053006,0.325710430773921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FNBP4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961581778306434,0.457387131944269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FNDC3A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00633973139381505,0.619576605370723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FNIP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38189830043285e-05,0.312191162038149,NA,NA,2.44794822001405e-06,0.281732733573089,NA,NA,1.09897531534373e-06,0.387242151487939,NA,NA,3.29149757187599e-07,0.467332718332793,9.37910102504694e-06,0.275685148841383,0.000131461554560598,0.290954272228042,NA,NA,5.16456296139474e-06,0.333581235654367,NA,NA,9.51717272581598e-07,0.318619897724454,NA,NA,NA,NA,NA,NA,1.30095674994446e-06,0.278981261805252,NA,NA,6.68234359267262e-07,0.304093454989768,NA,NA,NA,NA,NA,NA
FOCAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21188614404228e-07,0.561459220234016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
