,minpadj_maxPdPSI_LMI070_01x,dPSI_LMI070_01x,minpadj_maxPdPSI_LMI070_03x,dPSI_LMI070_03x,minpadj_maxPdPSI_LMI070_10x,dPSI_LMI070_10x,minpadj_maxPdPSI_RG7916_01x,dPSI_RG7916_01x,minpadj_maxPdPSI_RG7916_03x,dPSI_RG7916_03x,minpadj_maxPdPSI_RG7916_10x,dPSI_RG7916_10x
ADAMTSL4,0.847130978553197,0.0193687711999493,0.504330078798704,0.0367974490983973,0.708492975587,0.066,0.8744373392279,0.0367963403820492,NA,NA,0.759184433533854,0.0193101203063504
ADAMTSL5,0.872078903002472,0.0490165992403027,0.795096357346812,0.0788830185938718,0.934099868531608,0.019832183982435,0.904822348920044,0.0456789545385022,NA,NA,0.647799809495,0.104
ADAR,0.543346516242,-0.046,0.0201102451258925,0.180785425135867,0.622253473704032,0.102236239279773,0.911729190054187,0.0233481294197027,NA,NA,0.864388630360891,0.0235724984326345
ADARB1,0.495334684593,0.184,0.0051075397913,0.305,0.0261161695127,0.088,0.0158211630556,0.163,0.08837882164,0.119,NA,NA
ADAT1,0.774822728894505,0.0509689428634745,0.573898455762812,0.0537184624507996,0.804192063954668,0.0344137735283633,0.843668467248,-0.146,NA,NA,0.761992341027,-0.042
ADCK1,NA,NA,0.833080400042902,0.113400678754629,0.725803031112599,0.0785598369875313,NA,NA,NA,NA,NA,NA
ADCK2,0.908105238579604,0.0594248691381096,0.864632933886119,0.0629605777661461,NA,NA,0.8744373392279,0.0976600728600214,NA,NA,NA,NA
ADCK3,0.890702272553,0.013,0.152015796582,-0.025,0.945376628026,-0.013,0.617464807562,0.026,0.637589462312,0.023,0.832750283194,0.022
ADCK4,0.763252478186361,0.0626049959859286,0.901882229761248,0.048218130322685,0.138616536355,-0.107,NA,NA,0.845767777737781,0.0270457115894799,0.678230659748996,0.0270461775997716
ADCK5,0.168388350615,-0.064,0.0581225280659,-0.066,0.879026701000398,0.0487361810344917,NA,NA,NA,NA,0.113000858332,-0.067
ADCY3,0.767888849032,0.048,0.239029796585,-0.053,0.348280554955,-0.05,0.117506799126,-0.061,1.90780822403e-05,-0.135,0.011669902249,-0.094
ADCY4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0692343802904,-0.186
ADCY6,NA,NA,0.00512199936739,-0.064,0.00391972792171,-0.116,0.0128480346326,-0.132,0.845767777737781,0.0309101931032573,0.876587382978,-0.023
ADCY7,0.884846423684008,0.0363175390906105,0.520364794605322,0.0646818161202997,0.492637546639061,0.0446063891104602,0.8744373392279,0.0677583602200549,0.937691493610437,0.017436610820441,NA,NA
ADCY9,0.333080443083,-0.045,0.547116154389733,0.0954676790133217,0.363360252226123,0.144863531033906,0.933683934668595,0.0184414501799689,NA,NA,0.911144848989451,0.0235362082988192
ADD1,0.614726701994,-0.066,0.463088641046,-0.084,0.850320350640747,0.0110885392135633,0.91708839351838,0.0219040141325492,0.892804698830776,0.012701662491748,0.601401410654,0.011
ADD3,0.810730116521689,0.0375293768052695,NA,NA,0.930612439262009,0.0159863272464388,NA,NA,0.900662827070578,0.0118807004723965,0.731433115013048,0.0133978824385398
ADGRA2,0.868001140248138,0.014629581271038,0.651660678906,0.018,0.816774065777065,0.0304718409050416,0.91708839351838,0.010358215919731,0.937159409671517,0.02612766697493,0.203626011912,0.023
ADGRA3,NA,NA,0.71612908631954,0.0454565057901529,0.906235486827664,0.0354837618330125,NA,NA,0.851098643378854,0.0538027412247067,0.0164572710343517,0.151860884755922
ADGRB2,0.516361375608,0.135,NA,NA,0.229972433698,-0.114,NA,NA,NA,NA,NA,NA
ADGRD1,0.181170491684865,0.126905803155825,NA,NA,0.532395865754,0.272,NA,NA,NA,NA,0.553114491867,0.02
ADGRE5,0.884846423684008,0.033600153738351,0.00197756985874,0.177,0.0407099159265,0.122,NA,NA,NA,NA,0.846639695023,0.08
ADGRL1,NA,NA,NA,NA,0.784516356608,-0.319,NA,NA,NA,NA,NA,NA
ADGRL2,0.763252478186361,0.0988021461410458,0.85995275071008,0.0754192174033987,0.289789368551,0.142,0.8744373392279,0.13940222224972,0.817149852605,-0.107,0.907188609849825,0.0566445489492275
ADH1B,0.79676335047515,0.0172786957966524,0.253167092852,-0.015,NA,NA,0.91708839351838,0.0216932652297579,NA,NA,0.199417792153,-0.017
ADHFE1,NA,NA,0.0430716685272987,0.102868210572169,0.0966377736892,-0.04,NA,NA,NA,NA,0.785023210208304,0.0264973890725212
ADI1,0.269531562946346,0.0172123460607623,NA,NA,0.460485542398801,0.0139682101741516,NA,NA,NA,NA,0.673279350813354,0.0138226538549484
ADIPOR1,NA,NA,0.0368627802485,-0.035,0.829622333899721,0.0166631585523043,NA,NA,NA,NA,0.775865391320732,0.0235180798048998
ADIRF,0.872078903002472,0.0188846235685888,0.790260175366073,0.0264950358997596,NA,NA,NA,NA,NA,NA,NA,NA
ADK,0.801562752765575,0.10083345058738,0.795325278490843,0.0198810550719093,0.725940444179844,0.0725488465581445,0.798501413514,0.032,NA,NA,0.766197281717,0.034
ADNP,NA,NA,0.00992950977049,0.196,NA,NA,NA,NA,NA,NA,NA,NA
ADPGK,NA,NA,0.736930117701785,0.0503148517472994,0.504999317943034,0.0856170226252605,0.91708839351838,0.0359160349507287,0.835605933327,0.059,0.678444717052792,0.0816775376741595
ADPRHL2,NA,NA,0.00670083049192833,0.12125235537409,0.00682717663772416,0.0958153617427385,NA,NA,NA,NA,NA,NA
ADPRM,0.759015222541959,0.140022853389414,0.788974311167234,0.053431099493442,0.849834411415,0.088,0.8744373392279,0.1254674066798,NA,NA,NA,NA
ADRBK1,0.759015222541959,0.0191229065266063,0.771191975595,-0.017,0.739998879009,0.021,0.548081704721,-0.024,0.850162759155,-0.011,0.103716181787,0.069
ADRM1,0.867211655696478,0.0160697728898221,0.818390948939988,0.0149930066882835,NA,NA,NA,NA,0.937691493610437,0.0356720038651408,NA,NA
ADSL,0.872078903002472,0.0454984694352509,0.0210227291391209,0.194326256238189,0.947211312749875,0.027621108484121,NA,NA,NA,NA,NA,NA
AEBP1,NA,NA,NA,NA,NA,NA,0.8744373392279,0.0175533700374428,NA,NA,NA,NA
AEBP2,NA,NA,0.930928337497918,0.0335923591872707,0.685319523462534,0.0218785004331062,NA,NA,0.801782127629849,0.0559465416554278,0.665816162938618,0.0611906602483236
AEN,0.761235316684628,0.0363489397957378,0.87635177106236,0.020364679910073,0.459318996894232,0.0198215690517964,NA,NA,0.858739238033243,0.0230040298933233,NA,NA
AES,NA,NA,NA,NA,0.869258685609626,0.0127103517310477,NA,NA,NA,NA,NA,NA
AF011889.4,NA,NA,0.222803214703,0.297,0.000204546057755,0.412,0.356548440735,-0.183,0.279627685787,-0.177,NA,NA
AF011889.5,NA,NA,NA,NA,NA,NA,0.0758889045506,0.301,NA,NA,NA,NA
AFAP1,0.752176887359983,0.0142729848640836,0.795074056732653,0.0124988907189236,0.80974831836693,0.0431567345858322,NA,NA,NA,NA,NA,NA
AFF1,NA,NA,0.776711888864832,0.0683551639853739,NA,NA,NA,NA,NA,NA,NA,NA
AFF2,NA,NA,NA,NA,NA,NA,0.453587903314,-0.181,NA,NA,NA,NA
AFF4,0.654710899075467,0.0293802307282819,0.691602118373002,0.0275640583716688,0.598200218898597,0.0598558485765234,0.8744373392279,0.0170584430167534,0.845767777737781,0.0293798633741816,NA,NA
AFG3L1P,0.667541320425,-0.135,0.460941148061,-0.127,0.77437038515408,0.0856934636858145,0.838003198891,0.126,NA,NA,NA,NA
AFG3L2,0.908105238579604,0.0412253131951871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AFMID,0.673680335362636,0.0440476663542549,0.00278770673267,0.152,0.174881102283,0.103,0.91708839351838,0.0261073233966745,0.845767777737781,0.0440468373145908,0.808796698494,-0.066
AFTPH,0.842697290109,-0.262,0.811786205578293,0.0668866857644548,0.0678888116505,-0.102,0.91708839351838,0.0502833708375095,0.937536340702475,0.108392778426094,0.918868682103,-0.011
AGA,NA,NA,0.847258924394623,0.012627511244059,0.91130250200707,-0.0148730793390479,NA,NA,NA,NA,0.941039332248843,0.0161183179247834
AGAP3,0.785851672145577,0.0251793568426402,0.90210048696807,0.0436911366277888,0.257269538004994,0.0337170019016154,0.8744373392279,0.0433571501234569,0.845767777737781,0.0146279199527106,0.658280334436325,0.123292621367354
AGFG1,0.867632389493206,0.0531069495878391,0.410715292353421,0.0340546879189281,0.937891862373874,0.0172320717464864,NA,NA,0.878006270556399,0.0312831481235173,NA,NA
AGGF1,NA,NA,0.0853214962866559,0.0351540685428051,NA,NA,NA,NA,NA,NA,NA,NA
AGK,NA,NA,NA,NA,NA,NA,0.921604298818497,0.0206375735351018,NA,NA,NA,NA
AGL,NA,NA,0.94564333454607,0.0361975129417652,0.938509607819445,0.0323977556628938,0.880044017290265,0.102883573491106,NA,NA,0.936239642455708,0.0684792598650457
AGO1,NA,NA,NA,NA,0.683360707196445,0.0938532953489445,NA,NA,NA,NA,0.614562210473151,0.0373446444630197
AGO2,NA,NA,NA,NA,0.734115221866051,0.0870276366603944,NA,NA,NA,NA,NA,NA
AGO3,NA,NA,NA,NA,NA,NA,NA,NA,0.0783330742152,-0.257,NA,NA
AGO4,0.784077614557436,0.0483724619578536,0.834497349340302,0.0390192627255654,0.390732072400119,0.10380314993791,0.91886701162729,0.101807802277273,NA,NA,NA,NA
AGPAT1,0.758576323946,0.013,0.659345023363386,0.0328522418208549,0.79400647878044,0.032324795891789,0.842295045491,0.014,NA,NA,0.857948497281407,0.0223723266279415
AGPAT2,0.681776914651801,0.0668098162970381,0.646368123172376,0.0433054209873935,0.380270067957853,0.0566825734196803,NA,NA,0.892804698830776,0.0178440385424397,0.85684914822676,0.0324406655614013
AGPAT3,0.641360454839,0.029,0.470219349674695,0.0243208815927431,0.460658445124671,0.024320129578834,0.8744373392279,0.0225651083823803,0.937159409671517,0.0336182994937388,0.613158163820752,0.0243221099710299
AGPAT6,0.91459084809735,0.0487379147438848,0.94120218731812,0.0314415667453514,NA,NA,NA,NA,NA,NA,NA,NA
AGPS,0.368500974499671,0.072922257119231,NA,NA,NA,NA,NA,NA,NA,NA,0.137558577991864,0.0270631608089364
AGRN,0.800433493729934,0.0514130492540528,NA,NA,0.465711400249896,0.0282973596134543,0.8744373392279,0.0346853151549651,NA,NA,0.932116734263626,0.0169194843957919
AGTPBP1,NA,NA,0.194595204232,-0.116,NA,NA,0.280385489729,-0.127,0.297333513835,-0.106,0.180710478245,-0.106
AGTRAP,0.81756512866295,0.0451257185592549,0.89159562058861,0.0344470800184369,0.770997888492886,0.016757281286938,0.8744373392279,0.0871191162258783,NA,NA,0.921682906585104,0.0273680847542844
AHCTF1,NA,NA,0.0944614439958,0.057,0.0639249247347987,-0.0121856095099761,NA,NA,NA,NA,NA,NA
AHCY,NA,NA,0.693643775645279,0.0100522941377624,NA,NA,0.887696590552,-0.011,NA,NA,0.722001326010782,0.0195930664207551
AHCYL1,0.0689527843961079,0.0571005274186118,1.31686787611316e-06,0.181067101189288,0.000242522261397684,0.214159878241866,NA,NA,NA,NA,0.906710796977085,0.0143472588463353
AHDC1,0.190975590449261,0.0358471411608713,NA,NA,0.871718202863789,0.0243329061583762,NA,NA,NA,NA,NA,NA
AHI1,0.640496204172,-0.057,0.510634664304,0.099,0.405272010359106,0.100370261930892,0.8744373392279,0.131625983560448,0.845767777737781,0.0489870862563943,0.927980224175918,0.0670572493931554
AHNAK,NA,NA,0.866885627959,0.0159762758623221,0.928649389495602,0.0173692478578637,0.91708839351838,0.0311508544126766,NA,NA,NA,NA
AHNAK2,NA,NA,0.944306452180377,0.0129596828028493,0.833038090083134,0.0220275680707327,NA,NA,NA,NA,0.943745895680945,0.0183378855076157
AHRR,0.81635086147874,0.013834642808932,0.401238196017777,0.0204151657045372,0.077089587447,0.049,0.8744373392279,0.0194687906313383,NA,NA,0.659009720472032,0.0473119980693301
AHSA1,0.806614829523256,0.0404234649583654,0.798165907062171,0.0110388827210097,NA,NA,0.8744373392279,0.0418990259328771,NA,NA,NA,NA
AIDA,NA,NA,NA,NA,0.019864432895599,0.0309292276349287,0.8744373392279,0.0381845107669235,NA,NA,0.800579381039418,0.0403499541262612
AIFM1,NA,NA,NA,NA,NA,NA,0.8744373392279,0.0994489635201681,NA,NA,NA,NA
AIFM2,0.763252478186361,0.0883036979430868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AIG1,0.815172562642366,0.0536790490674313,0.50438369513839,0.0689944996917754,0.2848799190351,0.0661092307172289,0.91708839351838,0.0503458751002632,0.357985280585355,0.070951601901991,0.886661997595351,0.0443310174426238
AIMP1,0.608216665928991,0.057784710130534,0.89151385182878,0.0193674711375812,NA,NA,0.910705952418181,0.0401629625895606,NA,NA,0.929061400785753,0.015728551901675
AIMP2,NA,NA,NA,NA,0.926448432497872,0.025432125346887,NA,NA,NA,NA,0.888993059997683,0.0604286687093223
AIP,0.877234356128104,0.0206948985261751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJUBA,NA,NA,0.880423432045906,0.0107403127869037,NA,NA,NA,NA,NA,NA,NA,NA
AK1,NA,NA,NA,NA,NA,NA,0.641649855739,0.015,0.882576064233991,0.0107497396077566,0.608225917199721,0.0153359798458815
AK2,NA,NA,0.415166309050332,0.0553277846357562,0.145338380977,-0.109,0.0665391059373,-0.151,0.141735532365,-0.12,0.757537773369,-0.074
AK3,0.845892057569796,0.0417394477569842,0.821343210287384,0.0321122727850405,NA,NA,0.8744373392279,0.0414987028135742,NA,NA,NA,NA
AK4,NA,NA,0.3627414087,-0.118,0.541257468648,-0.05,NA,NA,NA,NA,NA,NA
AK5,0.767696115705646,0.0366522798601213,0.930221811872898,0.0117577181001035,0.843957367720045,0.0242383695622383,0.8744373392279,0.024082189399835,0.900662827070578,0.0347583690723334,NA,NA
AKAP10,0.940514630921987,0.0176395210897836,0.237753111668,0.083,0.074154196685,-0.176,0.8744373392279,0.0310431747645155,0.878006270556399,0.080984722097838,0.91738739375876,0.069684079876836
AKAP11,0.815172562642366,0.0960404475580457,0.499089108019053,0.118954349973834,0.64126609275276,0.0911613076155636,0.891071141714351,0.0634697965877298,NA,NA,0.906710796977085,0.0788595442060214
AKAP12,0.763252478186361,0.0480605367203185,0.861701828458331,0.0400144051780374,NA,NA,NA,NA,NA,NA,0.687441008929475,0.0946238207910138
AKAP13,0.860082364910188,0.0668918721870911,0.630094017625801,0.125780949142087,0.911584345757113,0.0319261042806432,0.8744373392279,0.121610640872706,0.713235846217,-0.118,0.74782244398074,0.0198738040459187
AKAP17A,0.167288098694044,0.0329071307590913,0.0947827176385722,0.0343623456138638,NA,NA,NA,NA,NA,NA,NA,NA
AKAP2,0.559690175376376,0.0485815919576903,6.89929134127e-07,0.156,1.5566531703e-06,0.151,0.0917399184457506,0.016883678330543,NA,NA,0.786742032580992,0.0201237394256399
AKAP8,0.929469965730858,0.0735941897585415,0.590819873083,-0.052,0.922488608235139,0.0276942505114374,NA,NA,NA,NA,NA,NA
AKAP8L,0.023619165612852,0.0405782574333027,0.00055385979861014,0.161328248431488,3.60078602179725e-05,0.0686849814386145,0.891049732169625,0.0526036829237573,NA,NA,0.45773773484,0.014
AKIP1,0.763252478186361,0.052596387626718,0.909094810528845,0.0438179447670786,0.735648576909833,0.0316856342719995,NA,NA,0.845767777737781,0.0548994077966044,0.929061400785753,0.0494341393657776
AKIRIN1,0.0621573420403,-0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AKNA,NA,NA,0.723544821453306,0.0402798247142109,NA,NA,0.907166879388679,0.032497534426925,NA,NA,NA,NA
AKR1A1,0.900355855031527,0.0120084542409301,NA,NA,0.389697021230545,0.0279642143032759,0.521741551078,-0.048,0.941637948564881,0.028472570658996,0.932052311707107,0.0379585569926104
AKR1B1,0.16432310657,0.014,NA,NA,0.850360034698689,0.0144943093876883,NA,NA,0.937159409671517,0.02378250965609,0.939371911835378,0.0157701114554224
AKR1C1,0.823497427411446,0.0208031875551539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AKR1E2,NA,NA,NA,NA,0.00743161226263,-0.109,NA,NA,NA,NA,NA,NA
AKR7A2,0.416496660412155,0.0743186215984392,NA,NA,0.933119300217204,0.0203258688633147,NA,NA,NA,NA,NA,NA
AKT1,0.0122636166526,0.275,0.460874440388,0.131,0.00565049326785,0.215,NA,NA,NA,NA,NA,NA
AKT1S1,NA,NA,0.856285906108925,0.0371785182245354,0.744778299222836,0.0515524964590779,0.936803359185882,0.103536513212955,NA,NA,0.85684914822676,0.106471289061351
AKT2,0.00222817832517246,0.0164670398085996,0.479844320007,0.011,0.21639410126,0.023,0.424768635922,-0.165,0.457759358617,0.052,0.0397123312443,0.02
AKT3,0.758595045267037,0.0438661784106478,0.564315850658474,0.0250670928110529,0.934099868531608,0.0110645520391641,NA,NA,0.927626414454469,0.0368744885820997,0.630947478643524,0.0266788534224463
AKTIP,0.627547768780401,0.0765474772750681,0.564883243819144,0.0774463961629702,0.885911091632459,0.0453414827302407,NA,NA,0.595559429861,0.022,0.781609336592983,0.0542399096214455
AL136419.6,NA,NA,NA,NA,NA,NA,NA,NA,0.0554194564922746,0.00929299661631714,0.143094469375597,0.0263930223883094
ALAD,0.857699841511,-0.018,0.927527349203,-0.017,0.865377547013676,0.019110308891677,0.932915462234118,0.0141240065941659,NA,NA,0.916517864165,-0.029
ALAS1,NA,NA,0.612711775832743,0.0268172638702444,0.54566887871,0.065,NA,NA,NA,NA,0.743516998549725,0.0568180959646582
ALCAM,0.884846423684008,0.0388953089856021,0.881075920312471,0.0164332080679426,0.909645710845798,0.038556533324267,0.91708839351838,0.0241359188432444,NA,NA,NA,NA
ALDH16A1,0.2110175193,-0.087,0.477903214229488,0.0319487138249827,0.593036759688,0.056,NA,NA,0.406156775352652,0.0856444288841414,0.558645196438,0.065
ALDH18A1,0.763252478186361,0.055016427435677,0.85696082504579,0.0256544765089084,0.44077976343,-0.063,0.91708839351838,0.0361698130193787,0.797922474317,-0.05,0.874812250213473,0.0380997742012168
ALDH1A3,0.924981902357628,0.0217731049131199,0.475443890269271,0.0283420553421784,NA,NA,NA,NA,NA,NA,NA,NA
ALDH1L2,0.763252478186361,0.0119107382434882,0.520364794605322,0.0203311412073995,0.634007710475601,0.0221922346453775,0.8744373392279,0.0233173908014723,0.897308658168518,0.0200553025419719,NA,NA
ALDH2,0.927509763552166,0.0262921830211527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALDH3A1,NA,NA,0.456386499055842,0.0802765909732015,0.514472617990777,0.122802103565292,NA,NA,NA,NA,NA,NA
ALDH3A2,0.564293020592,-0.031,0.202013281047,-0.043,0.805731014897423,0.0101114748322444,NA,NA,0.253196469936,-0.048,0.827588235587147,0.0132962520337142
ALDH3B1,0.725790971548,-0.046,0.859803285346126,0.0174911163518553,0.660656602215924,0.0443728171640895,NA,NA,0.845767777737781,0.053191156642197,NA,NA
ALDH4A1,0.861214429156672,0.0401149819968744,0.138147182514863,0.0861054434678466,0.556254287106736,0.136876743921683,NA,NA,0.943596389763538,0.0784274901327079,0.815561699856502,0.134735056216728
ALDH7A1,0.724623192514961,0.0375701747609552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALDOA,0.0795705150683201,0.0368387674857693,0.0239508002309692,0.0383165745502789,0.0423140814498,-0.059,0.665124045971,-0.043,0.178802670963162,0.0350018210168825,0.352896317168222,0.0258498013149448
ALDOC,NA,NA,0.00191519960719,0.178,NA,NA,NA,NA,NA,NA,NA,NA
ALG1,NA,NA,NA,NA,NA,NA,0.133839103688333,0.022759163297257,NA,NA,NA,NA
ALG11,NA,NA,0.92825636130413,0.0277959042018897,0.820853907333404,0.0354864808250118,0.900954567372799,0.0289403114198322,NA,NA,NA,NA
ALG12,0.399953343359,0.063,0.65984702471617,0.0428067868863085,0.528340479930043,0.0498183192075855,0.40278505495,0.046,0.845767777737781,0.0301417066164807,0.659009720472032,0.0498178139870618
ALG13,0.275312734564,-0.079,0.762623530393169,0.0140278949855827,0.614757148137,-0.125,0.0324903707112,0.144,0.549106848197,-0.147,0.00445433692343,-0.117
ALG14,NA,NA,0.914008800654551,0.0146862812739456,0.898874285249095,0.0158496639810728,NA,NA,NA,NA,NA,NA
ALG2,0.834728714601283,0.0530608571103413,0.910002748315918,0.07414728063325,0.925953645698509,0.0317222841126993,0.8744373392279,0.163959807701186,0.831296543546957,0.141199462002685,NA,NA
ALG3,0.847130978553197,0.0811599192604425,0.900759689627151,0.0879893601730445,0.734115221866051,0.101930763126483,0.91708839351838,0.0636329543450131,NA,NA,NA,NA
ALG5,NA,NA,0.797447004863027,0.0158749439321567,0.0445164335736413,0.165694696600874,0.8744373392279,0.0788905526688339,0.900662827070578,0.069651733759852,0.787483742917923,0.0433483090412455
ALG8,0.702280691428,0.038,0.694898843458591,0.104333120819986,0.0835925929989,0.046,0.91708839351838,0.0576568614641673,0.445133556782,0.063,0.866100024509,0.055
ALG9,0.801944793488859,0.0810627889879677,0.626425141240333,0.0442337640609226,0.547398571703,0.028,0.94460496054741,0.0396231765677133,NA,NA,NA,NA
ALKBH1,NA,NA,NA,NA,0.933544073868302,0.0363052670824189,0.91708839351838,0.0306505749970433,0.937691493610437,0.121212235286351,NA,NA
ALKBH2,NA,NA,0.662651857256,0.1,0.5465918882117,0.0972904313847088,NA,NA,NA,NA,NA,NA
ALKBH3,0.884246866989,0.075,0.724270589767972,0.0293560041881235,0.545694441286368,0.0642294830515815,NA,NA,0.43451963527,0.071,0.637897062279428,0.0673165925703908
ALKBH6,NA,NA,0.32050864114,-0.027,0.655711636453,-0.026,0.91837751399334,0.0252489500373356,NA,NA,0.576254587656,0.089
ALKBH7,0.745871829685632,0.0372304384372736,0.626425141240333,0.0261672104707043,0.71917280808349,0.0175622393799278,0.940796578944408,0.0183754050362186,NA,NA,NA,NA
ALMS1,NA,NA,0.764967151029,0.097,0.246444492274,0.062,0.425502038946,0.098,NA,NA,NA,NA
ALPK1,0.935441418943,-0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALPK2,0.772932252852671,0.0381979002825152,0.895454547292143,0.0294076616440048,NA,NA,0.8744373392279,0.0373958358423599,NA,NA,0.741202979866708,0.0430300236277068
ALS2,0.763252478186361,0.0371526621338524,0.646520687763139,0.0659197571213689,0.264250060065686,0.151227990296954,NA,NA,0.867809455382164,0.0618782306109933,0.917754295138598,0.0200888932077013
ALS2CL,0.372551378535,0.171,0.528232277098,-0.363,0.551666771958,-0.321,0.504383645195,0.159,NA,NA,NA,NA
ALYREF,0.1023708046369,0.0307995049454321,0.548775981984967,0.0193233773130835,NA,NA,0.8744373392279,0.0118254977363562,NA,NA,NA,NA
